Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Mark
毫无违和感,5,64,5.3,5.132,4.821,1,0.192,1
好活,2,20,5.3,3.584,3.102,1,0.192,-1
回来,2,24,4.4,2.178,3.485,1,0.192,0
建议屏蔽,4,23,9.9,2.908,2.263,1,0.192,1
街角魔族,4,19,6.6,3.426,3.892,1,0.192,-1
快餐车,3,70,4.3,4.052,5.149,1,0.192,-1
蓝胖,2,24,7.7,3.939,3.855,1,0.192,-1
卢姥爷牛逼,5,23,4.6,2.643,2.431,1,0.192,-1
没了,2,23,4.5,3.166,3.393,1,0.192,-1
没有,2,30,4.9,4.028,3.483,1,0.192,0
每日一刷,4,25,5.6,4.023,3.654,1,0.192,1
那个男人,4,125,6.1,4.515,3.699,1,0.192,1
年少不知,4,19,5.6,2.14,2.076,1,0.192,-1
痞老板送出,5,46,4.4,4.523,3.133,1,0.192,-1
前三,2,23,5.8,2.752,3.088,1,0.192,-1
山东电视台,5,24,5.2,4.018,2.833,1,0.192,-1
什么,2,23,7,2.161,3.762,1,0.192,0
沈腾,2,23,6.9,4.056,3.762,1,0.192,-1
视频,2,42,7.2,2.888,4.797,1,0.192,1
饕餮,2,23,7.7,3.675,3.638,1,0.192,-1
喜欢,2,59,6.8,3.188,4.934,1,0.192,0
小时,2,43,5.2,2.964,3.723,1,0.192,0
再来一遍,4,50,5.2,4.494,4.286,1,0.192,1
这个,2,31,5.4,4.107,3.732,1,0.192,0
真的,2,23,4.4,2.695,2.992,1,0.192,0
直播,2,26,9.5,3.379,2.408,1,0.192,-1
周五,2,50,4.9,2.317,3.539,1,0.192,-1
鬼子,2,54,4.5,3.855,5.347,1,0.191,0
好评,2,59,5.7,5.395,5.382,1,0.191,0
好评,2,43,5.3,3.527,4.53,1,0.191,0
好听,2,18,5.6,3.266,4.059,1,0.191,0
猴液,2,26,5,4.287,3.946,1,0.191,-1
嚯嚯,2,67,5.3,3.469,3.355,1,0.191,1
卡路里,3,21,7,3.034,3.975,1,0.191,-1
开口跪,3,33,5.3,3.685,4.635,1,0.191,1
开幕雷击,4,18,7.2,3.303,3.795,1,0.191,1
灵魂,2,58,5.8,4.074,3.888,1,0.191,0
卢本伟还在,5,58,4.5,2.508,3.463,1,0.191,-1
那个,2,43,4.6,3.955,4.379,1,0.191,0
你们,2,23,4.2,4.437,3.186,1,0.191,0
怕你骄傲,4,69,7.3,2.061,4.34,1,0.191,-1
前方高能,4,21,6.3,3.749,2.715,1,0.191,1
三段,2,50,4.1,2.843,4.658,1,0.191,-1
硬币,2,58,7.4,2.88,3.229,1,0.191,1
原曲,2,72,5.8,4.834,3.966,1,0.191,1
0,2,51,5.8,2.604,4.284,1,0.19,-1
bgm,3,91,4.7,4.89,4.263,1,0.19,1
frisk,5,35,5.6,4.046,2.892,1,0.19,-1
板拦根,3,27,6.4,3.124,3.346,1,0.19,1
吃垃圾,3,54,6,2.422,3.664,1,0.19,-1
出现,2,48,6.5,4.14,3.33,1,0.19,0
川建国同志,5,40,7,3.639,2.619,1,0.19,1
弹幕,2,50,6.5,3.251,4.959,1,0.19,1
弹幕,2,23,6.5,3.642,3.849,1,0.19,1
高能,2,45,5,2.504,4.569,1,0.19,0
混入其中,4,22,7.9,2.037,2.73,1,0.19,1
快乐,2,27,8.2,3.198,3.271,1,0.19,0
坤坤,2,22,5.5,3.789,3.096,1,0.19,1
妈呀,2,22,4,2.679,3.789,1,0.19,1
没有,2,30,4.3,3.156,2.436,1,0.19,0
没有,2,143,4.2,5.424,4.861,1,0.19,0
每天,2,27,7.2,2.732,2.03,1,0.19,0
每天,2,37,4.4,4.659,2.674,1,0.19,0
莫挨老子,4,24,6.2,3.174,3.485,1,0.19,1
你家,2,42,4.1,2.988,2.912,1,0.19,-1
人才,2,40,6.4,4.328,4.475,1,0.19,0
人工智障,4,19,4.9,3.392,4.037,1,0.19,-1
丧失,2,16,5.5,3.703,2.25,1,0.19,0
什么,2,27,6.2,2.134,3.754,1,0.19,0
审判,2,35,7.2,4.276,3.051,1,0.19,0
是无睾的,4,43,4.4,2.47,4.581,1,0.19,-1
天堂,2,44,5.8,3.235,2.81,1,0.19,0
捂器大师,4,40,6.9,4.132,4.432,1,0.19,-1
猩猩,2,92,4.9,2.352,5.462,1,0.19,1
一遍,2,40,5.3,2.617,4.822,1,0.19,-1
原版,2,28,7,4.107,4.423,1,0.19,1
这个真的,4,22,4.6,3.391,2.425,1,0.19,-1
助我,2,27,4.5,2.587,3.657,1,0.19,-1
10,2,24,5.4,2.142,3.57,1,0.189,-1
35,2,20,5.9,3.609,2.461,1,0.189,-1
5g,2,35,5.3,3.653,3.283,1,0.189,-1
bgm,3,20,5.6,2.658,2.566,1,0.189,1
count,5,38,5.2,4.89,2.244,1,0.189,-1
up,2,20,4.9,2.695,2.671,1,0.189,1
up主,3,20,5.3,3.304,2.766,1,0.189,1
必须,2,41,8.2,4.619,2.509,1,0.189,0
不能,2,20,4.4,2.766,3.541,1,0.189,0
布加拉提,4,18,5.3,3.948,3.572,1,0.189,-1
弹钢琴,3,41,4.7,3.568,2.565,1,0.189,-1
电影,2,20,6.9,2.319,3.304,1,0.189,0
负债调音,4,20,4.9,2.966,2.795,1,0.189,1
焊死,2,20,6.1,2.922,2.322,1,0.189,1
好活当赏,4,25,4.6,4.164,4.134,1,0.189,1
好猛啊,3,47,5,3.905,4.285,1,0.189,-1
欢迎回来,4,33,5.1,4.309,4.139,1,0.189,1
监督,2,20,8.7,2.161,2.081,1,0.189,0
杰瑞,2,17,6.3,3.572,3.41,1,0.189,1
开口脆,3,20,4.9,3.246,3.646,1,0.189,1
开头见,3,33,6.7,4.188,4.041,1,0.189,1
恐怖,2,20,7.6,3.722,3.109,1,0.189,0
坤坤,2,35,5.5,4.572,3.837,1,0.189,1
留名,2,25,6,3.284,4.054,1,0.189,1
猫王牛逼,4,87,4.1,3.237,4.827,1,0.189,-1
那个男人,4,20,5.6,3.346,3.066,1,0.189,1
排面,2,41,6.7,4.204,4.678,1,0.189,1
配音,2,41,7.2,3.64,4.567,1,0.189,-1
桥本环奈,4,20,6.4,3.584,4.022,1,0.189,-1
人才,2,25,5,3.753,3.588,1,0.189,0
闪现,2,26,6.6,3.902,2.823,1,0.189,1
唐太宗,3,51,4.5,4.788,3.918,1,0.189,0
为什么,3,21,6.3,3.975,3.63,1,0.189,0
羡慕,2,33,7.4,3.15,3.238,1,0.189,0
一亿美元,4,130,4.8,5.69,6.026,1,0.189,-1
语言,2,20,5.2,2.019,3.484,1,0.189,0
圆寂叔叔,4,167,6.1,5.89,5.959,1,0.189,-1
这个,2,142,4.1,5.556,5.726,1,0.189,0
朱一旦,3,47,7.4,3.905,4.461,1,0.189,1
注入灵魂,4,23,6.8,3.34,3.675,1,0.189,1
做个人吧,4,20,5.5,3.746,3.341,1,0.189,-1
xswl,4,39,6.6,3.507,3.744,1,0.188,1
白嫖失败,4,28,5.9,3.982,4.566,1,0.188,1
百万调音师,5,33,6.3,4.741,4.438,1,0.188,1
倍速,2,21,6.2,2.111,3.368,1,0.188,1
变成了光,4,28,5.9,2.65,4.28,1,0.188,-1
打钉子,3,45,5.9,3.631,2.563,1,0.188,-1
大姨妈,3,33,5.7,2.517,4.415,1,0.188,1
稻草人,3,37,6.3,3.048,4.131,1,0.188,-1
的曲子,3,68,4.3,2.421,4.758,1,0.188,-1
调音,2,68,6.2,2.896,2.41,1,0.188,1
调音,2,45,6,2.717,3.046,1,0.188,1
肚子,2,26,4.9,3.551,2.004,1,0.188,0
发现,2,28,5.7,3.24,2.918,1,0.188,0
鬼才,2,34,7,3.572,2.44,1,0.188,-1
精德震怒,4,25,5.8,3.494,3.428,1,0.188,-1
就是,2,18,4.6,3.239,3.17,1,0.188,0
觉醒,2,57,7,5.048,5.113,1,0.188,0
嚼便,2,33,6.3,3.15,3.854,1,0.188,-1
开头见,3,33,5.4,4.718,4.718,1,0.188,1
开头见,3,34,7.4,3.264,3.057,1,0.188,1
恐怖片,3,28,5.5,4.093,4.522,1,0.188,1
猎奇,2,28,7.5,4.495,4.495,1,0.188,-1
马保国,3,25,4.4,4.054,4.214,1,0.188,1
马云,2,49,6.1,4.867,4.727,1,0.188,1
没有,2,16,4.7,3,2.75,1,0.188,0
没有,2,33,4.6,3.735,3.261,1,0.188,0
面筋哥,3,22,6,3.716,3.384,1,0.188,1
你币有了,4,34,5.7,2.94,3.735,1,0.188,-1
你再骂,3,22,4.6,3.573,3.209,1,0.188,1
你在想屁吃,5,34,6.5,3.69,2.778,1,0.188,-1
前方高能,4,33,6.9,3.238,2.898,1,0.188,1
人才,2,28,4.6,3.896,3.721,1,0.188,0
沙雕,2,21,8.2,4.297,3.345,1,0.188,1
使用了,3,57,4.2,2.059,4.48,1,0.188,-1
手机,2,21,5.6,2.506,2.527,1,0.188,1
铁道游击队,5,51,5.8,4.859,4.219,1,0.188,-1
婷婷,2,28,5.3,3.499,3.771,1,0.188,1
完全一致,4,33,6.9,3.612,4.059,1,0.188,1
献祭,2,37,8.4,3.695,4.217,1,0.188,-1
一百,2,90,4.6,4.428,2.21,1,0.188,0
亿万填词,4,49,4.1,4.778,4.635,1,0.188,1
优酷,2,34,8.4,3.382,3.499,1,0.188,-1
这个,2,22,4.3,3.313,4.278,1,0.188,0
注入灵魂,4,34,8.5,2.676,3.22,1,0.188,1
12,2,20,5,4.122,2.319,1,0.187,-1
20,2,17,4.2,3.175,3.69,1,0.187,-1
up,2,47,5.2,4.129,3.193,1,0.187,1
表面兄弟,4,17,7.3,3.528,3.131,1,0.187,-1
成功,2,20,8.7,3.071,3.309,1,0.187,0
裆鸡立断,4,17,6.4,3.97,3.852,1,0.187,-1
高级弹幕,4,20,6,3.046,3.139,1,0.187,1
灌篮高手,4,17,5.6,3.572,3.852,1,0.187,-1
开口跪,3,17,5.2,3.97,3.735,1,0.187,1
口吐芬芳,4,20,6.5,4.022,3.584,1,0.187,1
录取,2,20,7.7,3.246,3.404,1,0.187,0
路过,2,20,5.2,2.622,3.984,1,0.187,0
牛壁,2,17,5.6,3.264,3.287,1,0.187,1
女帝,2,36,5.4,2.636,2.856,1,0.187,-1
人才,2,18,5,3.239,3.795,1,0.187,0
三连,2,17,7.3,3.69,2.778,1,0.187,1
什么,2,20,7.4,3.984,3.122,1,0.187,0
是魔鬼,3,42,4.3,2.611,2.129,1,0.187,-1
舒服舒服,4,68,4.2,2.749,2.428,1,0.187,-1
四强,2,36,4.3,3.461,2.213,1,0.187,-1
锁血,2,47,4.9,4.858,4.235,1,0.187,1
突然,2,17,7.3,3.97,2.895,1,0.187,0
我已经,3,17,4.4,3.572,2.13,1,0.187,-1
一遍,2,17,4.3,2.498,3.337,1,0.187,-1
原曲,2,48,7.1,4.318,3.571,1,0.187,1
这个,2,21,4.4,3.23,3.726,1,0.187,0
字幕,2,20,5.7,4.122,4.122,1,0.187,1
总分,2,20,5.7,2.684,3.184,1,0.187,-1
jd狂喜,4,27,5.7,2.649,3.228,1,0.186,-1
up,2,18,5.6,3.948,2.324,1,0.186,1
安阳报道,4,18,4,2.837,2.856,1,0.186,-1
奥利给,3,34,5,4.452,4.595,1,0.186,1
川建国,3,16,4.7,3.375,3.578,1,0.186,1
刀子,2,27,4.1,3.958,4.31,1,0.186,0
儿童鞋垫,4,16,4.7,3.328,3.375,1,0.186,1
好家伙,3,18,4.5,2.753,3.795,1,0.186,1
火钳刘明,4,18,5.9,3.725,3.948,1,0.186,1
老年,2,18,4.9,3.795,2.258,1,0.186,0
了吗,2,39,4.3,2.311,4.407,1,0.186,-1
绿队,2,45,6.9,4.536,4.775,1,0.186,1
马云,2,29,5.7,3.883,4.349,1,0.186,1
没有,2,41,4.2,4.394,4.255,1,0.186,0
美国,2,16,5.3,3.875,2.781,1,0.186,0
牌面,2,49,4.8,3.888,4.589,1,0.186,-1
陪伴,2,57,7.4,2.252,3.848,1,0.186,1
情人,2,27,4.2,4.014,3.782,1,0.186,0
忍龙,2,18,5.2,3.684,3.15,1,0.186,-1
少年,2,42,6.2,2.794,3.675,1,0.186,0
什么,2,19,6.4,2.9,4.037,1,0.186,0
升华主题,4,29,7.2,3.411,3.211,1,0.186,-1
万岁,2,47,6.3,2.127,4.634,1,0.186,0
也不,2,32,4.4,2.983,2.073,1,0.186,-1
怎么,2,55,5.9,3.396,3.389,1,0.186,0
渣渣,2,92,5,5.198,4.806,1,0.186,1
这个,2,16,4.1,3.5,3.875,1,0.186,0
直播,2,34,6.3,2.232,2.302,1,0.186,-1
bgm,3,46,6.1,3.859,3.673,1,0.185,1
tf,2,30,5.5,4.12,2.455,1,0.185,-1
大片,2,61,4.9,5.544,4.031,1,0.185,0
耳机,2,70,7.1,4.625,2.904,1,0.185,1
感动,2,41,5.3,4.278,4.979,1,0.185,0
感觉,2,36,4.8,3.714,4.427,1,0.185,0
雷遁,2,56,4.7,4.878,2.776,1,0.185,-1
魔鬼,2,26,7.1,2.977,3.624,1,0.185,0
那个,2,40,4.3,3.852,4.072,1,0.185,0
沙漠,2,64,7.8,2.105,5.126,1,0.185,0
什么,2,24,5.8,2.784,4.022,1,0.185,0
司马脸,3,104,5.6,3.953,5.42,1,0.185,1
外交事故,4,25,8.2,3.719,3.669,1,0.185,-1
吴亦凡,3,67,7.9,4.566,4.446,1,0.185,1
希望,2,36,7.9,4.068,2.981,1,0.185,0
现在,2,25,4.3,2.657,2.722,1,0.185,0
新世界,3,43,5.5,2.371,4.676,1,0.185,1
兄弟,2,30,6.7,3.787,4.482,1,0.185,0
一下,2,22,4.5,2.413,4.152,1,0.185,0
亿遍,2,20,5.3,2.49,3.341,1,0.185,-1
影流之主,4,17,5.3,3.735,3.69,1,0.185,1
有点骚,3,24,5.2,3.97,4.502,1,0.185,-1
这不是,3,68,4.5,5.155,2.169,1,0.185,-1
这个,2,30,4.6,4.12,4.231,1,0.185,0
知道,2,22,7.4,2.789,3.187,1,0.185,0
自己,2,26,7.7,2.563,2.969,1,0.185,0
0,2,53,4.1,2.745,4.598,1,0.184,-1
125,3,21,5.3,4.107,3.518,1,0.184,-1
pdd,3,18,5.8,3.35,3.17,1,0.184,1
xswl,4,16,4.6,2.5,2.647,1,0.184,1
次元,2,40,4.7,2.431,3.241,1,0.184,-1
打在,2,23,6.9,2.38,2.019,1,0.184,-1
带感,2,21,6.4,3.423,4.202,1,0.184,-1
道歉,2,24,7,3.376,3.287,1,0.184,0
反派,2,29,6.2,4.651,3.503,1,0.184,-1
好家伙,3,40,5.5,4.193,4.953,1,0.184,1
很快啊,3,29,4.7,2.604,4.513,1,0.184,-1
鸡哥牛逼,4,23,4.9,3.654,3.671,1,0.184,-1
计数君牛逼,5,41,4.9,4.821,4.87,1,0.184,-1
觉得,2,24,6.3,3.199,3.105,1,0.184,0
狂三,2,21,6.9,4.071,3.975,1,0.184,1
亮剑,2,21,8.5,3.975,4.011,1,0.184,1
灵魂,2,23,7.7,3.462,3.675,1,0.184,0
梅开二度,4,19,6.1,3.214,3.827,1,0.184,1
啪x,2,21,6.6,2.839,2.558,1,0.184,-1
神曲,2,88,5,2.294,5.422,1,0.184,-1
是啥,2,23,4.5,2.958,3.551,1,0.184,-1
塑料姐妹情,5,21,5.2,4.202,4.166,1,0.184,-1
太强了,3,40,4.1,4.331,4.872,1,0.184,-1
为什么,3,18,5.7,3.044,2.864,1,0.184,0
文艺复兴,4,37,5.7,4.885,4.973,1,0.184,0
喜欢,2,28,5.7,3.607,3.584,1,0.184,0
现在,2,21,4.8,2.62,2.62,1,0.184,0
战术后仰,4,23,7,4.056,4.056,1,0.184,1
这个,2,30,4,4.095,4.574,1,0.184,0
这是,2,18,4.2,2.363,2.969,1,0.184,-1
知道,2,24,6.9,3.038,3.601,1,0.184,0
11,2,22,4.3,2.948,3.17,1,0.183,-1
50,2,36,4.4,3.927,3.568,1,0.183,-1
82,2,22,6.1,2.548,2.664,1,0.183,-1
125,3,32,7,2.857,2.688,1,0.183,-1
up,2,20,4.8,3.922,3.022,1,0.183,1
up主,3,23,4.9,4.023,3.099,1,0.183,1
you,3,25,5.9,3.403,3.684,1,0.183,-1
白纹,2,36,5,3.356,2.71,1,0.183,-1
毕业,2,31,7.5,4.196,4.079,1,0.183,0
出来,2,36,5.3,4.118,4.004,1,0.183,0
呆毛王,3,36,4.3,2.745,3.345,1,0.183,-1
弹幕,2,28,6.4,4.138,4.736,1,0.183,1
弹幕呢,3,22,7.5,2.332,2.413,1,0.183,-1
的歌,2,22,5.7,2.335,3.534,1,0.183,-1
调音师,3,22,6.2,2.332,3.72,1,0.183,1
放假君,3,26,8.2,4.441,3.238,1,0.183,1
过审,2,26,7.4,3.316,2.573,1,0.183,-1
好成绩,3,27,6.4,2.622,3.514,1,0.183,-1
好活,2,23,5.1,2.788,2.989,1,0.183,-1
花嫁尼禄,4,36,6.3,2.83,3.592,1,0.183,-1
焦躁,2,26,7,3.609,2.685,1,0.183,-1
绝了,2,20,4.3,2.764,2.661,1,0.183,-1
裤子,2,30,5,3.01,3.574,1,0.183,0
快乐,2,44,6,3.675,4.942,1,0.183,0
老友军了,4,36,4.7,3.08,4.038,1,0.183,-1
留名,2,22,6.7,2.582,3.845,1,0.183,1
马飞,2,22,9.8,2.971,2.88,1,0.183,-1
没有,2,30,4.9,3.765,2.93,1,0.183,0
泡泡,2,50,5.1,3.377,4.383,1,0.183,-1
前20,3,22,5.1,2.453,2.207,1,0.183,-1
珊珊,2,53,4.6,4.499,5.263,1,0.183,-1
上班族,3,22,7,3.841,3.114,1,0.183,-1
时光,2,37,4.7,2.289,3.2,1,0.183,0
视频,2,23,7.6,3.497,3.588,1,0.183,1
是魔鬼,3,17,4,2.343,2.749,1,0.183,-1
苏醒,2,26,8.4,2.584,3.271,1,0.183,0
填词,2,46,6,2.588,4.075,1,0.183,1
退出直播间,5,20,4.3,3.822,4.122,1,0.183,1
维吉尔,3,46,6,5.072,4.835,1,0.183,-1
一次,2,26,4.8,2.669,3.868,1,0.183,-1
一模一样,4,104,4.8,4.898,4.822,1,0.183,0
有点,2,38,4.7,4.208,2.405,1,0.183,0
月经,2,41,4.7,4.14,3.01,1,0.183,-1
这个,2,20,4.4,3.984,4.084,1,0.183,0
震动,2,20,4.8,2.685,3.541,1,0.183,0
注入成功,4,32,4.7,2.174,4.515,1,0.183,-1
祖传开头,4,44,5.1,4.661,4.877,1,0.183,1
最后,2,23,6.9,3.375,2.539,1,0.183,0
up主,3,32,5.8,4.625,4.117,1,0.182,1
爸爸,2,26,5.8,2.189,2.283,1,0.182,0
拜年祭,3,20,7.3,2.071,3.641,1,0.182,1
标准结局,4,41,7.3,4.036,3.283,1,0.182,1
吹爆,2,20,6.3,2.423,2.319,1,0.182,1
大家,2,42,5,3.124,2.947,1,0.182,0
调音,2,25,6.1,2.432,2.603,1,0.182,1
飞鞋点金,4,42,7.1,2.278,2.855,1,0.182,-1
复我汉山河,5,48,6.5,2.985,3.683,1,0.182,-1
给你给你,4,21,5,3.749,3.726,1,0.182,-1
鬼畜,2,20,5.9,3.722,3.746,1,0.182,1
欢迎回家,4,56,6.7,3.939,4.292,1,0.182,-1
接招吧,3,55,7.2,5.195,2.742,1,0.182,-1
杰瑞,2,88,6.3,5.769,5.105,1,0.182,1
今天,2,20,4.9,3.684,2.795,1,0.182,0
刘备,2,48,4.1,3.176,4.635,1,0.182,-1
没有,2,49,5.5,3.608,2.891,1,0.182,0
神仙,2,55,5.1,5.217,2.581,1,0.182,0
石灰,2,41,7,3.523,4.186,1,0.182,0
唐国强,3,51,5,4.873,4.574,1,0.182,1
挺立而归,4,48,6.4,3.887,3.297,1,0.182,-1
完全一致,4,24,6,2.917,4.335,1,0.182,1
为什么,3,50,4.4,4.199,3.748,1,0.182,0
西游记,3,24,6.2,4.022,4.137,1,0.182,-1
小可儿,3,22,5.6,4.369,3.845,1,0.182,1
亚索,2,28,6.2,3.379,3.664,1,0.182,1
已经,2,41,5.4,3.649,4.149,1,0.182,0
亿万填词,4,44,6,4.953,4.652,1,0.182,1
永远,2,44,7.3,4.152,2.276,1,0.182,0
再来一遍,4,26,5.3,3.085,2.873,1,0.182,1
中单,2,28,5.1,2.261,3.182,1,0.182,-1
主播,2,50,5.7,3.557,4.934,1,0.182,-1
15倍,3,42,5.1,4.719,3.856,1,0.181,-1
b站方文山,5,39,5.6,4.227,4.734,1,0.181,-1
en,2,21,4.4,2.599,2.069,1,0.181,1
xswl,4,47,5,4.447,4.319,1,0.181,1
百万,2,17,7,3.052,2.13,1,0.181,0
百万,2,27,6.2,4.459,2.288,1,0.181,0
保罗走好,4,42,4.6,4.025,4.603,1,0.181,-1
病毒,2,27,5.8,3.05,4.31,1,0.181,0
出没,2,23,5.5,3.171,2.905,1,0.181,-1
单押,2,17,7.3,3.131,2.94,1,0.181,1
调音,2,27,6.3,2.181,2.385,1,0.181,1
高能预警,4,18,6.5,2.474,3.642,1,0.181,1
鬼畜,2,42,7.3,4.278,4.374,1,0.181,1
回来,2,46,5.1,2.821,2.619,1,0.181,0
矩阵,2,27,7.3,3.777,4.505,1,0.181,-1
开口跪,3,42,5.5,4.511,4.755,1,0.181,1
哭了,2,22,4.1,2.413,3.35,1,0.181,-1
灭霸,2,27,7.7,4.385,4.329,1,0.181,1
魔鬼,2,26,5.8,2.911,3.767,1,0.181,0
前面的,3,17,4.8,3.287,4.087,1,0.181,-1
神威,2,27,4.6,4.431,4.431,1,0.181,-1
审判,2,27,8.3,2.134,4.31,1,0.181,0
是我的,3,17,4.2,3.97,3.852,1,0.181,-1
王境泽,3,148,4.8,4.236,4.677,1,0.181,1
为什么,3,41,4.7,3.44,2.606,1,0.181,0
现在,2,22,4.3,2.297,3.841,1,0.181,0
50,2,56,4.3,3.164,4.007,1,0.18,-1
the,3,30,4.3,3.131,2.88,1,0.18,-1
踩点,2,39,6.7,4.279,3.952,1,0.18,1
泪目,2,35,5.2,4.708,4.743,1,0.18,1
没有,2,24,4.6,4.304,3.705,1,0.18,0
什么,2,38,7.3,2.823,4.609,1,0.18,0
星人,2,18,4.8,2.06,3.572,1,0.18,-1
燕小六,3,65,7.3,2.57,2.881,1,0.18,-1
燕小六,3,39,7.1,3.754,4.073,1,0.18,-1
0,2,29,5.6,2.538,2.904,1,0.179,-1
12,2,23,4.5,3.377,2.255,1,0.179,-1
69,2,17,4.2,3.169,2.652,1,0.179,1
2倍,2,20,5.3,3.684,2.564,1,0.179,-1
b站,2,21,6.4,3.173,4.297,1,0.179,1
it,2,21,4.3,2.394,2.748,1,0.179,-1
roman,5,19,4,2.405,2.31,1,0.179,-1
up主,3,37,5.4,4.462,4.713,1,0.179,1
白嫖失败,4,21,7,3.749,3.844,1,0.179,1
本山大叔,4,31,6.4,4.322,4.583,1,0.179,-1
别这样,3,19,5,2.397,3.722,1,0.179,-1
不讲武德,4,17,5,3.007,3.852,1,0.179,1
布加拉提,4,26,6,4.21,4.239,1,0.179,-1
成龙,2,20,5.3,3.784,3.641,1,0.179,-1
承包,2,45,6.9,4.062,3.046,1,0.179,0
出去,2,20,4.5,2.295,3.884,1,0.179,0
大妈,2,19,5.8,3.261,2.641,1,0.179,0
带文豪,3,20,6.9,2.219,3.002,1,0.179,-1
而我,2,19,4.5,2.458,2.123,1,0.179,-1
狒狒挠头,4,15,5.3,2.923,3.507,1,0.179,1
还有,2,26,4.2,4.258,4.027,1,0.179,0
好评,2,35,5,3.922,4.512,1,0.179,0
好听,2,22,4.3,3.175,3.607,1,0.179,0
好听,2,20,5,3.584,3.622,1,0.179,0
华农,2,29,6.8,4.044,4.32,1,0.179,1
欢迎回来,4,49,5.4,4.53,4.267,1,0.179,1
火钳刘明,4,26,6.6,3.95,4.071,1,0.179,1
觉得,2,19,6.5,2.905,3.195,1,0.179,0
卡路里,3,19,6.4,2.22,3.326,1,0.179,-1
开口跪,3,19,5.9,3.682,2.858,1,0.179,1
看到,2,45,4.4,4.533,4.575,1,0.179,0
流浪诗人,4,37,4.9,4.186,4.625,1,0.179,1
马保国,3,17,5.4,3.97,3.617,1,0.179,1
名场面,3,21,7.1,3.232,3.178,1,0.179,1
莫名,2,35,7.4,4.168,2.623,1,0.179,1
你们好,3,35,4.4,2.585,4.178,1,0.179,-1
女少口阿,4,29,6.1,3.904,3.492,1,0.179,1
三千世界,4,45,5,4.195,5.012,1,0.179,1
上网课,3,19,4.7,3.998,4.037,1,0.179,-1
什么,2,32,6.6,4.14,4.011,1,0.179,0
水母,2,45,7.1,3.774,4.692,1,0.179,-1
王大境泽,4,19,5,3.366,3.326,1,0.179,-1
为什么,3,29,5,4.323,2.897,1,0.179,0
现在,2,19,6,3.537,2.5,1,0.179,0
笑死,2,45,5.2,2.952,2.52,1,0.179,1
信誓蛋蛋,4,19,5.5,3.577,3.111,1,0.179,-1
押韵,2,19,6.5,4.037,3.577,1,0.179,1
要素过多,4,22,5.2,4.152,3.75,1,0.179,1
一遍,2,16,4.4,2.078,3.875,1,0.179,-1
一模一样,4,31,4.9,4.426,3.922,1,0.179,0
有点像,3,19,4.7,3.932,4.037,1,0.179,-1
语字幕,3,20,5,2.566,3.984,1,0.179,-1
原版,2,78,5.7,3.685,4.745,1,0.179,1
真香,2,45,5.8,4.864,4.147,1,0.179,1
正片开始,4,31,6.7,4.144,4.503,1,0.179,1
朱元璋,3,17,6.8,3.499,3.499,1,0.179,1
0以上,3,19,4,2.755,2.542,1,0.178,-1
abc,3,39,5.6,4.888,4.587,1,0.178,-1
a计划,3,65,4.1,3.947,5.051,1,0.178,-1
back,4,25,5.6,4.134,2.653,1,0.178,-1
cctv,4,49,5.4,3.843,2.532,1,0.178,-1
mmp,3,24,4.9,2.917,3.683,1,0.178,1
pdd,3,116,6,5.062,5.18,1,0.178,1
saber,5,35,4.5,2.969,3.952,1,0.178,1
sp御馔津,5,35,4.5,3.149,2.58,1,0.178,-1
板鸭,2,35,5.9,2.477,3.389,1,0.178,-1
蔡徐坤,3,40,6.5,4.465,4.872,1,0.178,1
凑热闹,3,23,6.5,2.138,4.35,1,0.178,-1
倒放,2,38,6.3,4.001,4.366,1,0.178,-1
法外狂徒,4,44,5.2,4.187,3.297,1,0.178,1
高产,2,38,5.5,4.682,3.136,1,0.178,0
鬼童丸,3,35,4.9,2.269,3.463,1,0.178,-1
好活当赏,4,16,5.1,3.875,3.5,1,0.178,1
火钳刘明,4,24,7.4,4.22,4.335,1,0.178,1
教授,2,35,9,3.084,3.522,1,0.178,0
进度条,3,116,7.8,4.645,4.711,1,0.178,1
进入直播间,5,85,6.1,4.784,5.248,1,0.178,1
觉得,2,23,5.8,3.289,4.056,1,0.178,0
老太太,3,24,5.9,3.736,4.002,1,0.178,0
灵魂,2,38,6.6,3.424,4.261,1,0.178,0
卢本伟nb,5,54,4.3,4.74,4.51,1,0.178,-1
猫片,2,45,5.4,3.408,3.957,1,0.178,-1
每天亿遍,4,19,6.7,2.497,3.116,1,0.178,1
拿原版,3,45,5.3,2.307,2.127,1,0.178,-1
你币有了,4,19,6,3.011,3.108,1,0.178,-1
你吃过没,4,19,4.7,2.774,3.406,1,0.178,-1
起飞,2,19,5.8,3.221,2.135,1,0.178,0
全体起立,4,19,7.1,3.577,3.642,1,0.178,1
热乎的,3,38,4.2,4.023,4.03,1,0.178,1
伞兵手机,4,19,4.4,2.59,3.326,1,0.178,-1
苏卡不列,4,16,5.8,3.578,3.875,1,0.178,1
提米,2,16,6.9,3.274,3.64,1,0.178,-1
替身攻击,4,55,6.1,3.152,5.259,1,0.178,1
铁蛆磨成针,5,19,6.9,3.682,3.471,1,0.178,-1
童年,2,16,6.9,2.733,3.875,1,0.178,0
童年,2,21,5.3,2.915,4.071,1,0.178,0
我就知道,4,35,4.5,4.161,2.49,1,0.178,-1
