Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Rep,Den,Bvid,Tname,View,Like,Danmaku,Reply,Coin,Share,Favorite,Length,Mark
尼玛,2,16,7.7,2.906,2.397,1,0.116,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,1
尼玛,2,20,9,3.266,4.222,1,0.031,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
尼玛,2,22,7.9,2.971,2.971,1,0.141,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,1
屁斜剑法,4,31,6.7,4.256,4.196,1,0.199,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,-1
屁股,2,17,8.1,3.69,3.69,1,0.03,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,0
居然,2,17,7.8,3.337,3.287,1,0.03,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,0
居然,2,28,8,4.45,3.696,1,0.043,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
居然,2,46,6.5,3.659,3.98,1,0.052,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
屏幕,2,150,6.3,2.26,4.517,2,0.67,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,0
属实,2,29,5.8,4.349,2.27,1,0.052,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
山东,2,32,5.9,2.998,3.369,2,0.309,BV1M7411r7vb,鬼畜调教,3008999,145901,6581,2695,73206,45632,48418,97,0
山河,2,83,5.8,2.411,4.489,1,0.314,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,0
峡谷黄少天,5,24,5,2.752,2.918,1,0.282,BV1Dx41197qc,鬼畜调教,1551867,56373,3275,1761,9184,11737,22094,85,-1
崂山,2,74,7.4,5.133,2.68,1,0.084,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
崇祯,2,29,7.9,4.09,3.952,3,0.087,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,-1
川剧变脸,4,22,5.5,4.061,4.187,1,0.04,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
川普,2,18,7.9,3.795,3.948,1,0.22,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
川桑,2,18,5.4,3.725,3.503,1,0.032,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
工地英语,4,68,5.4,5.054,4.619,1,0.122,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,-1
巨魔,2,43,6.4,4.59,3.686,2,0.065,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
差评,2,21,7.4,3.69,3.268,1,0.032,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
已经,2,16,7.1,2.906,2.772,1,0.098,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,0
已经,2,18,7.4,3.684,3.837,1,0.081,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,0
已经,2,20,6.9,3.304,2.659,1,0.065,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,0
已经,2,23,6,2.277,2.384,2,0.139,BV1Ay4y187tP,鬼畜剧场,7885083,325854,4774,3305,99422,97101,109070,158,0
已经,2,24,6.9,4.335,3.851,2,0.065,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,0
已经,2,24,7.8,3.683,3.935,1,0.169,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
已经,2,26,7.8,3.979,3.354,1,0.046,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,0
已经,2,29,8.2,4.254,4.444,1,0.045,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
已经,2,32,6.5,4.125,4.453,1,0.036,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
已经,2,36,6.6,2.39,2.98,1,0.261,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,0
已经,2,42,6.7,2.82,2.489,1,0.269,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,0
已经,2,53,6.1,2.37,2.886,1,0.111,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,0
巴掌,2,28,5.9,3.521,3.53,1,0.233,BV1W4411H7EV,鬼畜调教,1479114,102072,3644,1331,59958,7672,49512,120,0
巴比龙,3,27,5.5,3.645,4.505,1,0.148,BV14p411d7Zm,鬼畜调教,2790187,44381,9211,9825,78225,35915,42203,183,-1
市长,2,34,6.3,2.372,4.793,1,0.252,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,0
希望,2,18,8.7,3.725,3.081,2,0.078,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,0
希望,2,20,9.3,3.922,3.346,1,0.141,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
帝骑哥,3,23,5.7,3.725,4.143,1,0.026,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
带制作,3,125,6.4,4.284,4.556,2,0.19,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
带制作,3,30,5.3,4.707,4.748,1,0.091,BV1NW411m7Jg,鬼畜调教,1067686,39382,3846,2393,50953,12277,24482,329,1
带制作,3,33,5.4,4.332,4.597,2,0.049,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,1
带刺玫瑰,4,30,7.3,4.431,3.99,1,0.034,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
带劲,2,21,6.2,3.178,2.689,6,0.165,BV1M7411r7vb,鬼畜调教,3008999,145901,6581,2695,73206,45632,48418,97,1
带感,2,15,6,3.507,3.323,1,0.205,BV1Cs411j7Fs,鬼畜调教,1150250,22603,2061,1128,24931,13490,27396,73,-1
带文豪,3,20,6.9,2.219,3.002,1,0.179,BV1rE41177qz,搞笑,1358971,241235,33501,6113,160261,24746,64915,112,-1
带预言家,4,15,7,3.774,2.866,1,0.111,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,-1
帧数,2,16,8.5,3.031,3.024,1,0.018,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,1
干他,2,22,5.2,3.356,3.516,4,0.029,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
干嘛,2,18,6.6,3.266,3.948,1,0.02,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
干得漂亮,4,16,8.1,3.75,3.578,1,0.025,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
平顶山,3,31,6,3.493,2.632,2,0.309,BV1M7411r7vb,鬼畜调教,3008999,145901,6581,2695,73206,45632,48418,97,1
年度,2,18,6.6,3.503,2.703,1,0.028,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
年级前十,4,16,7.1,2.727,2.733,1,0.113,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,-1
年级前,3,52,6.7,3.066,2.945,1,0.366,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
年轻人,3,101,5.4,4.403,2.002,1,0.732,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,0
年轻人,3,71,5,4.764,2.227,1,0.449,BV1Ay4y187tP,鬼畜剧场,7885083,325854,4774,3305,99422,97101,109070,158,0
年轻人,3,75,5.7,4.334,2.799,1,0.481,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,0
广告,2,137,5.8,4.881,5.346,1,0.389,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,0
广告,2,18,7.6,3.308,3.948,1,0.02,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
庆余年,3,16,7.3,3.578,3.75,2,0.068,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
应该,2,17,8.2,2.814,2.931,1,0.03,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,0
应该,2,25,7.7,4.484,3.317,1,0.095,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,0
应该,2,50,8.6,4.393,3.525,2,0.075,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
底特律,3,35,6.1,4.765,3.782,1,0.106,BV1NW411m7Jg,鬼畜调教,1067686,39382,3846,2393,50953,12277,24482,329,-1
废虾,2,24,8.5,2.603,4.304,1,0.037,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
康熙,2,35,7.4,4.193,3.826,5,0.102,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,0
建国,2,25,5.1,2.64,2.923,1,0.038,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,0
建议,2,16,7,3.031,2.225,1,0.162,BV18J411D7Jf,音MAD,4341290,184409,7085,2693,18457,10334,90286,99,0
建议,2,37,7.9,4.354,3.918,1,0.451,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,0
开口跪,3,19,5.8,4.143,3.747,1,0.04,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
开口跪,3,19,5.9,3.682,2.858,1,0.179,BV14t411d7Kw,人力VOCALOID,1213873,31351,2879,807,22438,12495,23637,106,1
开口跪,3,23,5.2,4.143,4.056,1,0.14,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
开口跪,3,54,5.8,4.464,4.87,1,0.45,BV1FW411R7cH,人力VOCALOID,1822255,35136,5801,1130,16862,14170,23685,120,1
开哥,2,42,6.3,4.357,4.302,1,0.35,BV1nt411M7Wk,鬼畜调教,1465881,117540,7199,2246,79013,16223,61333,120,-1
开头见,3,16,6.1,3.281,3.078,1,0.148,BV1Nt411t7JY,鬼畜调教,1146094,64542,2472,3469,48042,8828,24345,108,1
开头见,3,18,5.7,3.461,3.684,1,0.154,BV1NW411R7BD,人力VOCALOID,1835102,47969,4886,1332,53269,18949,41687,117,1
开头见,3,20,6.3,3.746,3.722,1,0.244,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
开头见,3,20,6.3,3.922,3.646,1,0.167,BV1nt411M7Wk,鬼畜调教,1465881,117540,7199,2246,79013,16223,61333,120,1
开头见,3,22,6,3.607,3.914,2,0.115,BV14p411d7Zm,鬼畜调教,2790187,44381,9211,9825,78225,35915,42203,183,1
开头见,3,27,6.1,2.456,2.436,1,0.088,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,1
开头见,3,27,6.9,4.208,3.958,1,0.2,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
开头见,3,61,5.8,4.799,4.87,1,0.128,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
开头,2,101,6.6,3.167,4.075,1,0.711,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
开头,2,58,5.8,2.686,3.835,1,0.496,BV1NW411R7BD,人力VOCALOID,1835102,47969,4886,1332,53269,18949,41687,117,0
开始吟唱,4,30,5.7,3.438,3.413,1,0.37,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
开始,2,26,6.3,2.566,2.573,1,0.165,BV1Ay4y187tP,鬼畜剧场,7885083,325854,4774,3305,99422,97101,109070,158,0
开始,2,27,5.8,3.143,3.806,2,0.038,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,0
开始,2,32,6.1,2.799,3.036,2,0.225,BV13r4y1w7Lm,鬼畜剧场,4505498,288812,10366,2708,109452,105496,93799,138,0
开始,2,33,7.1,2.186,2.013,1,0.212,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,0
开始,2,34,5.9,4.514,4.253,1,0.142,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,0
开始,2,36,6.3,3.262,4.214,2,0.427,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,0
开始,2,36,6.5,4.406,4.461,2,0.145,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,0
开始,2,49,5.7,4.333,2.391,1,0.605,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,0
开始,2,77,6.8,3.346,3.638,2,0.507,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
开始,2,82,6,3.661,4.017,2,0.092,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
开幕雷击,4,16,5.9,3.703,3.453,1,0,BV1cf4y1q7bQ,鬼畜调教,1999319,118586,2958,1097,47135,32244,50233,109,1
开心,2,90,5,5.201,3.203,3,0.094,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
开挂,2,18,6,2.474,4.059,1,0.068,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,1
开门见山,4,30,7,3.231,3.146,1,0.268,BV1rE41177qz,搞笑,1358971,241235,33501,6113,160261,24746,64915,112,1
开门,2,16,5.1,2.647,2.217,3,0.015,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
弃暗投明,4,63,6.2,4.256,4.669,1,0.097,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
弟弟,2,18,5.3,3.128,4.059,1,0.032,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,0
弟弟,2,25,5.4,3.513,3.042,1,0.137,BV14p411d7Zm,鬼畜调教,2790187,44381,9211,9825,78225,35915,42203,183,0
张三,2,178,5.1,5.887,5.608,2,0.727,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,1
张雪峰,3,24,6,4.22,3.766,1,0.205,BV1NW411R7BD,人力VOCALOID,1835102,47969,4886,1332,53269,18949,41687,117,-1
弩哥,2,30,5.8,4.19,2.916,1,0.046,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,-1
弱子,2,47,7.2,4.15,4.024,1,0.331,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
弹丸论破,4,103,6.1,5.471,5.129,1,0.117,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
弹丸,2,228,6.1,6.052,3.674,2,0.257,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
弹丸bgm,5,19,5.2,4.143,3.471,1,0.021,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
弹幕呢,3,18,5.8,4.059,3.525,1,0.032,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,-1
弹幕呢,3,33,5.5,4.15,4.127,1,0.037,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
弹幕,2,114,6,4.894,5.023,1,0.324,BV1wb411A7rc,搞笑,2671992,75930,12355,4291,34050,13658,10306,352,1
弹幕,2,125,6.2,5.419,5.565,2,0.512,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,1
弹幕,2,135,6.2,4.144,5.313,2,0.993,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,1
弹幕,2,153,5.4,2.402,2.076,12,0.329,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
弹幕,2,154,6.1,4.839,5.015,2,0.173,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,1
弹幕,2,16,6.7,2.602,3.25,1,0.15,BV1Mb411n7tG,人力VOCALOID,1554297,77015,4801,5438,104818,17413,45679,107,1
弹幕,2,162,5.7,2.343,4.486,2,1.988,BV1qs411b7zX,鬼畜调教,1306077,21374,7606,1398,19456,3612,26616,81,1
弹幕,2,17,7.1,3.572,3.69,1,0.142,BV1FW411R7cH,人力VOCALOID,1822255,35136,5801,1130,16862,14170,23685,120,1
弹幕,2,18,6.2,3.35,4.17,1,0.027,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,1
弹幕,2,19,6.6,4.143,3.747,2,0.098,BV1Ua4y1v7up,人力VOCALOID,3008250,164276,9709,6745,38989,32884,28114,184,1
弹幕,2,19,7.3,3.471,3.281,2,0.154,BV1NW411R7BD,人力VOCALOID,1835102,47969,4886,1332,53269,18949,41687,117,1
弹幕,2,193,6.3,4.214,3.035,12,0.62,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
弹幕,2,20,8.4,3.646,3.584,1,0.092,BV1Jt411F7vW,搞笑,1447252,119401,10251,1634,83261,16011,44088,217,1
弹幕,2,22,6.8,3.716,3.475,1,0.103,BV1e741157jr,人力VOCALOID,1684376,143509,6931,2766,107251,7457,34771,214,1
弹幕,2,23,5.8,3.262,3.675,1,0.192,BV1W4411H7EV,鬼畜调教,1479114,102072,3644,1331,59958,7672,49512,120,1
弹幕,2,24,6.5,3.418,2.918,1,0.03,BV1Fb411F7Ti,网络游戏,1083704,3927,2506,1118,817,2804,2498,795,1
弹幕,2,240,7.2,5.641,5.355,3,0.361,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
弹幕,2,25,6.3,3.509,4.324,1,0.076,BV1NW411m7Jg,鬼畜调教,1067686,39382,3846,2393,50953,12277,24482,329,1
弹幕,2,26,6.7,4.071,4.023,1,0.321,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
弹幕,2,28,7.2,3.655,3.41,1,0.233,BV1nt411M7Wk,鬼畜调教,1465881,117540,7199,2246,79013,16223,61333,120,1
弹幕,2,31,6.3,4.257,4.042,2,0.164,BV14p411d7Zm,鬼畜调教,2790187,44381,9211,9825,78225,35915,42203,183,1
弹幕,2,33,5.5,4.367,4.45,1,0.162,BV1rt411C749,鬼畜调教,1158836,34527,2133,2911,27488,4974,11405,204,1
弹幕,2,33,7,4.044,4.62,1,0.136,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,1
弹幕,2,36,6.4,3.739,3.914,2,0.138,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,1
弹幕,2,40,6.4,4.525,4.822,1,0.084,BV1Hs411N7BJ,鬼畜调教,1373958,49492,9791,1208,45094,29635,38983,478,1
弹幕,2,42,6.8,4.261,4.219,1,0.359,BV1fK4y1h7q2,鬼畜调教,7379420,426793,14456,2250,125217,44095,122143,117,1
弹幕,2,44,7.6,4.309,4.326,4,0.072,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
弹幕,2,48,5.5,2.509,4.673,2,0.443,BV14t411d7Kw,人力VOCALOID,1213873,31351,2879,807,22438,12495,23637,106,1
弹幕,2,48,7.2,4.204,3.87,1,0.585,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,1
弹幕,2,50,6.5,5.021,3.792,1,0.09,BV1Jt411r7yv,鬼畜调教,1735236,57209,10468,2474,70747,50549,42020,556,1
弹幕,2,52,7.3,4.474,4.762,1,0.197,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,1
弹幕,2,58,8.5,4.444,4.983,2,0.394,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
弹幕,2,60,5.5,4.39,4.467,8,0.51,BV1LK411L7K9,鬼畜调教,2027847,186573,2167,3686,49223,14434,52434,104,1
弹幕,2,82,5.7,4.618,4.558,2,0.265,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,1
弹幕,2,87,6.9,4.04,4.443,8,0.755,BV1vE41147bi,人力VOCALOID,2050540,218129,37575,9352,86092,9363,45110,98,1
强行,2,17,5.7,2.696,2.558,1,0.019,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,0
当天下地狱,5,690,5.3,4.623,4.182,2,5.096,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,-1
当天见孝,4,35,5.3,4.243,4.226,1,0.259,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,-1
当晚肛硬化,5,37,5.3,3.401,2.858,1,0.274,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,-1
当晚肝硬化,5,63,5.3,3.207,3.515,1,0.467,BV1ix411z7G1,鬼畜调教,7818623,170800,41315,8247,175609,129873,224392,135,-1
形象,2,26,8.5,3.115,3.796,1,0.04,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
影流之主,4,61,5.8,5.014,4.634,1,0.753,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
影流,2,140,5.7,5.587,2.163,1,1.728,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,-1
彳亍,2,20,7.9,2.795,2.795,9,0.05,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,1
彳亍,2,22,7.9,2.859,2.642,11,0.148,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
往后余生,4,26,6.1,3.335,3.547,1,0.033,BV1Fb411F7Ti,网络游戏,1083704,3927,2506,1118,817,2804,2498,795,-1
很硬,2,63,6.4,4.371,4.268,1,0.768,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,-1
律师函警告,5,55,6,4.792,5.158,1,0.335,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
律师含,3,20,5.3,3.684,2.071,1,0.122,BV15W411i7dR,人力VOCALOID,2384323,33262,10365,4185,70770,21261,55689,164,1
律师,2,103,5,2.143,5.419,1,0.426,BV1pz4y1Q7p2,人力VOCALOID,8236456,714805,19485,4107,623584,43208,306750,242,0
御坂美琴,4,48,6.7,2.856,3.771,1,0.593,BV1E7411h761,鬼畜调教,3180088,243471,12048,2508,125463,31706,111597,81,1
御驾亲征,4,27,8.1,3.274,4.385,1,0.041,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
循环,2,16,6.7,3.5,3.453,1,0.148,BV1Nt411t7JY,鬼畜调教,1146094,64542,2472,3469,48042,8828,24345,108,0
循环,2,17,6.5,2.814,3.852,1,0.233,BV1Cs411j7Fs,鬼畜调教,1150250,22603,2061,1128,24931,13490,27396,73,0
微博,2,27,7.7,3.064,3.299,2,0.09,BV1cE411477E,人力VOCALOID,1414859,134956,31453,9373,38864,8994,19883,221,1
心下人,3,22,5.6,2.845,3.209,1,0.025,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
心动,2,18,6,3.35,2.814,1,0.167,BV1Nt411t7JY,鬼畜调教,1146094,64542,2472,3469,48042,8828,24345,108,-1
心系祖国,4,42,5.3,4.717,4.735,1,0.064,BV1yK4y1h7XH,鬼畜剧场,2151863,128525,5956,1224,66209,14695,40946,659,-1
心肌梗塞,4,35,5.4,3.505,2.943,1,0.062,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,1
必来还愿,4,202,6.5,4.992,4.4,1,1.423,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,1
必胜,2,20,5.4,3.222,3.746,1,0.031,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
必须三连,4,23,6,3.816,3.762,2,0.034,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,1
必须,2,52,6,4.301,2.299,2,0.193,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,0
必须,2,57,5.9,4.967,3.083,2,0.086,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,0
忍者神龟,4,17,6.7,3.057,3.169,1,0.03,BV1T4411w71C,单机游戏,4489926,212707,36335,6641,120270,13488,57687,568,-1
忍龙,2,18,5.2,3.684,3.15,1,0.186,BV1nW411p7u1,搞笑,2526029,42293,4615,1743,58254,25807,34824,97,-1
志勋,2,35,7.6,4.239,4.183,1,0.054,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
忘记原版,4,18,7.2,2.856,2.967,1,0.028,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
忘记原,3,21,7,2.259,2.049,1,0.256,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,-1
忘记,2,31,6.5,2.719,2.097,2,0.138,BV1KJ411w7dT,鬼畜调教,1358196,94423,23267,4401,63517,11021,37413,218,0
快乐,2,19,5.5,3.214,2.497,1,0.122,BV17y4y1k7cf,鬼畜剧场,9080936,524329,20484,7778,411321,296994,258458,156,0
快乐,2,24,6.3,2.111,3.201,2,0.075,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,0
快乐,2,27,8.2,3.198,3.271,1,0.19,BV1rs411w7h7,鬼畜调教,1697870,51722,24852,5303,69449,23454,48680,142,0
快乐,2,28,6.8,3.638,4.08,1,0.341,BV16E411g7Wp,鬼畜调教,14094497,935818,26819,6148,287875,80501,367484,82,0
快乐,2,44,6,3.675,4.942,1,0.183,BV1U441127NE,鬼畜调教,3416379,226168,18975,2862,135633,18993,111063,240,0
快板,2,16,5.9,3.75,4,1,0,BV19K4y157od,鬼畜调教,1797663,158632,3871,2214,107216,15796,48679,132,-1
快穿,2,30,7,3.778,3.84,1,0.034,BV1zx411V7r2,单机游戏,4250731,138293,33322,2478,102181,13336,38768,884,-1
念诗之王,4,17,6.9,2.558,2.814,1,0.056,BV17t41187uZ,鬼畜调教,6512580,370555,33586,13707,368143,145025,246093,306,1
忽必烈,3,70,5.8,4.918,4.834,4,0.246,BV1T4411f7yB,人力VOCALOID,3456514,142890,19232,6682,122239,10919,111403,264,1
怎么回事,4,16,6,2.156,2.156,1,0.02,BV1Fb411F7Ti,网络游戏,1083704,3927,2506,1118,817,2804,2498,795,0
怎么没有,4,18,5.1,3.614,3.684,1,0.028,BV1oE411M74u,鬼畜剧场,5196024,379506,96416,5672,282652,97216,188102,651,-1
