Word,Num,Frequence,Mut,Freedom_L,Freedom_R,Den,Rep,Mark
思维窃取,4,68,5.3,1.386,1.906,0.482,0.25,1
papi,4,177,5.3,3.582,3.431,0.479,0,1
害怕,2,55,5.3,2.232,1.332,0.462,0.0625,1
up,2,114,5.3,2.764,2.307,0.458,0,1
调音师,3,130,5.3,1.85,2.731,0.455,0,1
小埋,2,88,5.3,1.483,2.82,0.453,0,1
牛逼,2,102,5.3,1.717,1.56,0.44,0.6,1
金坷垃,3,47,5.3,1.839,2.211,0.438,0,1
钞能力,3,109,5.3,1.611,1.722,0.426,0.25,1
字幕,2,96,5.3,1.266,2.545,0.426,0,1
老番茄,3,56,5.3,2.441,2.884,0.421,0,1
up,2,82,5.3,2.171,2.581,0.418,0.384615385,1
up,2,58,5.3,1.772,1.936,0.416,0.066666667,1
开口跪,3,125,5.3,1.609,1.735,0.414,0,1
cp,2,45,5.3,2.782,1.938,0.413,0,1
坤坤,2,154,5.3,1.471,2.267,0.411,0.293478261,1
文言文,3,105,5.3,3.207,3.615,0.409,0,1
up,2,43,5.3,2.01,1.816,0.409,0,1
马云,2,98,5.3,3.086,3.265,0.399,0,1
原版,2,75,5.3,1.707,2.178,0.387,0,1
柠檬,2,71,5.3,1.75,2.724,0.387,0,1
短裙,2,48,5.3,2.303,2.903,0.381,0,1
硬币,2,107,5.3,2.004,2.663,0.371,0,1
up,2,111,5.3,3.092,1.566,0.368,0,1
押韵,2,41,5.3,1.907,1.93,0.363,0,1
大佬,2,71,5.3,2.679,2.545,0.36,0.107692308,1
up主,3,53,5.3,1.846,2.626,0.356,0,1
skr,3,188,5.3,2.122,2.345,0.348,0.36,1
字幕,2,47,5.3,1.851,3.03,0.348,0,1
问号,2,64,5.3,1.535,1.275,0.344,0,1
rap,3,40,5.3,2.59,2.303,0.342,0,1
进度条,3,305,5.3,2.225,3.055,0.341,0,1
磕头,2,63,5.3,1.761,2.043,0.323,0.166666667,1
牛批,2,64,5.3,2.174,1.303,0.322,0.147058824,1
bgm,3,52,5.3,2.098,1.666,0.315,0,1
冷鸟,2,27,5.3,1.642,2.404,0.31,0,1
单押,2,37,5.3,1.633,1.735,0.308,0,1
新宝岛,3,56,5.3,2.039,2.114,0.306,0,1
川建国,3,47,5.3,1.748,1.236,0.305,0,1
计数菌,3,41,5.3,2.145,2.532,0.304,0,1
上香,2,189,5.3,1.972,1.213,0.3,0,1
硬币,2,65,5.3,2.149,2.905,0.295,0,1
牛批,2,40,5.3,1.609,1.386,0.279,0.2,1
字幕,2,44,5.3,2.65,3.152,0.279,0,1
bgm,3,27,5.3,1.778,1.561,0.278,0,1
满分,2,61,5.3,1.242,2.736,0.274,0,1
单押,2,66,5.3,2.477,2.339,0.269,0,1
bgm,3,187,5.3,2.664,3.096,0.267,0,1
寒假,2,34,5.3,2.321,1.746,0.264,0,1
灭霸,2,74,5.3,1.386,1.562,0.261,0,1
door,4,40,5.3,1.972,2.025,0.26,0,1
谢罪,2,157,5.3,2.13,1.296,0.255,0.333333333,1
bgm,3,176,5.3,2.43,2.605,0.249,0,1
甩头,2,21,5.3,2.134,1.609,0.247,0,1
蜘蛛侠,3,36,5.3,1.834,2.173,0.245,0,1
up,2,24,5.3,1.792,2.044,0.242,0,1
带制作,3,205,5.3,1.831,1.679,0.238,0.115384615,1
投币,2,36,5.3,2.479,2.155,0.234,0.125,1
押韵,2,41,5.3,2.187,2.139,0.233,0.75,1
菜虚鲲,3,26,5.3,1.965,2.305,0.23,0,1
华农,2,72,5.3,2.782,2.72,0.23,0,1
被封,2,43,5.3,2.709,2.073,0.228,0,1
up,2,203,5.3,3.301,1.906,0.227,0,1
雷总,2,28,5.3,1.386,2.211,0.227,0,1
bgm,3,110,5.3,2.577,1.859,0.221,0,1
硬币,2,27,5.3,1.675,1.839,0.214,0,1
炮姐,2,28,5.3,1.792,2.289,0.214,0,1
冷鸟,2,17,5.3,1.277,2.369,0.212,0,1
雷军,2,50,5.3,2.442,3.155,0.211,0,1
盛世,2,55,5.3,1.989,1.846,0.211,0,1
秀儿,2,31,5.3,1.242,1.609,0.21,0.076923077,1
蔡徐坤,3,29,5.3,1.89,2.653,0.206,0,1
小埋,2,25,5.3,1.494,1.457,0.205,0,1
吴京,2,42,5.3,1.965,2.164,0.205,0,1
投币,2,32,5.3,2.026,2.008,0.204,0.136363636,1
b站,2,24,5.3,2.233,2.558,0.204,0,1
春晚,2,50,5.3,2.232,3.414,0.198,0,1
原版,2,34,5.3,1.429,1.895,0.197,0,1
送出,2,18,5.3,2.269,1.548,0.194,0,1
同花顺,3,110,5.3,1.667,2.712,0.19,0,1
雷军,2,49,5.3,1.667,2.095,0.188,0,1
bgm,3,103,5.3,1.949,2.2,0.187,0,1
抖音,2,33,5.3,1.93,1.81,0.186,0,1
调音,2,44,5.3,1.412,2.523,0.185,0,1
光膀子,3,18,5.3,1.244,2.311,0.184,0,1
卢来佛祖,4,70,5.3,1.285,1.831,0.183,0,1
rap,3,22,5.3,2.553,2.197,0.183,0,1
大马猴,3,30,5.3,1.772,2.342,0.182,0,1
up,2,132,5.3,3.056,1.878,0.175,0,1
娃子,2,35,5.3,1.396,2.243,0.168,0,1
调音师,3,35,5.3,1.392,1.906,0.167,0,1
年级前,3,51,5.3,1.843,2.269,0.159,0,1
樱花,2,38,5.3,1.972,1.751,0.157,0,1
n刷,2,28,5.3,1.426,1.609,0.157,0,1
up,2,119,5.3,3.037,2.182,0.155,0,1
雷总,2,18,5.3,1.475,2.686,0.154,0,1
倍速,2,14,5.3,1.431,1.748,0.152,0,1
弹幕,2,25,5.3,2.58,2.246,0.149,0,1
二倍,2,35,5.3,1.946,1.906,0.145,0,1
手机,2,12,5.3,1.427,2.398,0.143,0,1
弹幕,2,13,5.3,2.098,1.494,0.143,0,1
耳机,2,21,5.3,2.434,2.393,0.138,0,1
王司徒,3,20,5.3,2.043,1.831,0.137,0,1
卢本伟,3,52,5.3,2.205,2.099,0.134,0,1
川普,2,42,5.3,2.344,2.789,0.132,0,1
狒狒,2,24,5.3,1.972,2.049,0.128,0,1
投币,2,25,5.3,2.205,2.229,0.126,0,1
初二,2,28,5.3,1.386,2.63,0.126,0,1
三连,2,40,5.3,2.415,2.395,0.122,0,1
大号,2,19,5.3,1.221,2.736,0.119,0,1
生僻字,3,14,5.3,1.834,1.55,0.117,0,1
牛掰,2,21,5.3,1.386,1.609,0.116,0,1
up,2,13,5.3,1.907,1.228,0.115,0,1
老干妈,3,55,5.3,2.203,2.333,0.111,0,1
牛逼,2,24,5.3,1.215,1.475,0.11,0.333333333,1
原唱,2,10,5.3,1.834,1.609,0.11,0,1
b站,2,13,5.3,1.906,2.272,0.109,0,1
牛批,2,95,5.3,2.2,1.919,0.106,0.192307692,1
牛壁,2,15,5.3,1.748,1.609,0.104,0.066666667,1
rap,3,14,5.3,2.144,1.55,0.104,0,1
卢姥爷,3,15,5.3,1.609,2.352,0.102,0,1
投币,2,25,5.3,2.558,2.146,0.102,0,1
无敌,2,19,5.3,1.54,1.332,0.102,0,1
rap,3,25,5.3,1.567,1.906,0.101,0,1
猪叫,2,16,5.3,1.421,1.748,0.101,0,1
张艺兴,3,42,5.3,1.834,2.379,0.096,1,1
不容易,3,19,5.3,1.82,1.332,0.096,0.038461538,1
牛逼,2,23,5.3,1.831,1.609,0.095,0.045454545,1
bgm,3,13,5.3,1.386,1.277,0.095,0,1
面筋,2,64,5.3,1.442,1.494,0.095,0,1
giao,4,68,5.3,2.103,2.182,0.09,0.019230769,1
蔡徐坤,3,12,5.3,2.043,2.043,0.09,0,1
处女币,3,25,5.3,1.386,1.642,0.087,0,1
van,3,51,5.3,2.752,2.524,0.085,0,1
甩头,2,12,5.3,1.295,1.561,0.085,0,1
这首歌,3,11,5.3,1.494,1.748,0.078,0,1
小可儿,3,12,5.3,1.561,1.561,0.077,0,1
投币,2,14,5.3,1.831,1.332,0.077,0,1
这首歌,3,17,5.3,1.834,2.197,0.075,0,1
特么,2,8,5.3,1.494,2.079,0.075,0,1
补课,2,9,5.3,2.079,1.792,0.072,0,1
颤音,2,15,5.3,1.82,1.973,0.072,0,1
rap,3,16,5.3,1.667,1.561,0.071,0.007575758,1
法治,2,15,5.3,1.561,1.951,0.071,0,1
中二,2,13,5.3,1.667,1.677,0.071,0,1
up,2,74,5.3,2.887,2.166,0.07,0.010582011,1
这首歌,3,9,5.3,1.889,2.043,0.066,0,1
波澜,2,11,5.3,1.561,1.228,0.065,0,1
抖音,2,11,5.3,1.332,1.386,0.064,0,1
骑士,2,11,5.3,1.768,1.609,0.064,0,1
无敌,2,22,5.3,2.505,1.733,0.064,0,1
b站,2,10,5.3,1.946,2.079,0.064,0,1
字幕,2,24,5.3,1.259,2.014,0.062,0,1
李云龙,3,12,5.3,1.427,1.643,0.061,0,1
殿下,2,9,5.3,1.213,1.561,0.061,0,1
bgm,3,12,5.3,1.386,1.609,0.059,0,1
硬币,2,11,5.3,1.889,1.733,0.059,0,1
音乐区,3,52,5.3,2.512,2.423,0.058,0,1
橘子,2,8,5.3,1.609,1.561,0.058,0,1
这首歌,3,12,5.3,1.906,2.197,0.054,0,1
主公,2,19,5.3,1.887,2.272,0.05,0,1
马保国,3,16,5.3,1.386,1.386,0.049,0,1
原版,2,16,5.3,1.778,1.834,0.048,0,1
原唱,2,13,5.3,1.696,1.594,0.045,0,1
鸡皮疙瘩,4,10,5.3,1.33,1.946,0.043,0,1
恶魔人,3,32,5.3,1.748,1.906,0.043,0,1
b站,2,9,5.3,1.561,1.609,0.039,0,1
演技,2,67,5.3,2.772,3.175,0.039,0,1
投币,2,9,5.3,1.889,1.332,0.038,0,1
原唱,2,8,5.3,1.55,1.386,0.037,0,1
脑补,2,12,5.3,1.906,1.332,0.036,0,1
原唱,2,13,5.3,1.666,1.889,0.036,0,1
大佬,2,13,5.3,2.164,1.792,0.035,0.045454545,1
硬币,2,8,5.3,1.55,1.609,0.034,0,1
投币,2,13,5.3,1.733,1.277,0.033,0.5,1
b站,2,24,5.3,1.813,2.428,0.033,0,1
up,2,20,5.3,2.278,2.254,0.033,0,1
giao,4,16,5.3,1.213,1.471,0.03,0.072727273,1
大佬,2,10,5.3,1.792,1.386,0.023,0.052631579,1
小鲜肉,3,8,5.3,1.561,1.946,0.018,0,1
直男,2,41,5.3,1.93,2.453,0.016,0,1
bug,3,8,5.3,1.332,1.609,0.015,0,1
韩红,2,12,5.3,1.523,1.547,0.011,0,1
99,2,14,5.3,1.213,1.445,0.01,0.285714286,1
注入灵魂,4,1017,5.4,2.538,1.923,9.292,0.285714286,1
注入灵魂,4,1567,5.4,2.184,2.04,8.143,0.255737705,1
殿下,2,1117,5.4,1.579,2.836,6.752,0,1
鬼畜,2,765,5.4,1.536,1.559,5.352,0,1
离谱,2,275,5.4,2.542,1.465,3.519,0.444444444,1
众神归位,4,786,5.4,1.369,1.341,3.452,0.188679245,1
华盛顿,3,403,5.4,1.885,2.347,3.242,0,1
海娃,2,251,5.4,2.402,2.757,3.143,0.272727273,1
公屏,2,404,5.4,1.253,1.373,3.138,1,1
害怕,2,821,5.4,1.583,1.679,2.992,0.913043478,1
白嫖失败,4,659,5.4,1.987,1.583,2.917,0.20754717,1
许愿,2,215,5.4,1.543,4.117,2.612,0.2,1
殿下,2,589,5.4,1.591,2.62,2.447,0.147058824,1
林肯,2,302,5.4,1.55,2.276,2.427,0,1
晦气,2,266,5.4,1.981,2.039,2.292,0.294117647,1
倍速,2,192,5.4,1.548,3.469,2.09,0,1
up,2,164,5.4,2.405,1.604,2.025,0,1
白鼠,2,194,5.4,3.144,2.621,1.969,0,1
黑喂狗,3,210,5.4,2.233,1.581,1.833,0,1
单押,2,197,5.4,1.946,1.694,1.798,0.025,1
开头见,3,265,5.4,1.386,1.748,1.747,0.034482759,1
左下角,3,185,5.4,1.92,3.109,1.736,0,1
名场面,3,225,5.4,1.242,1.936,1.632,0.130434783,1
牛逼,2,284,5.4,1.948,1.547,1.606,0.419354839,1
鬼畜,2,249,5.4,3.703,3.318,1.57,0,1
汪汪队,3,321,5.4,2.254,1.377,1.507,0.076923077,1
新世界,3,329,5.4,1.243,2.142,1.339,0,1
欠费,2,162,5.4,2.03,1.524,1.298,0,1
预言家,3,661,5.4,3.276,4.307,1.18,0,1
茅台,2,23,5.4,1.427,1.425,1.15,0,1
卢本伟,3,126,5.4,1.382,1.685,1.148,0,1
押韵,2,124,5.4,3.164,2.211,1.138,0,1
司马,2,102,5.4,1.834,1.938,1.052,0,1
华农,2,191,5.4,2.362,3.129,1.044,0,1
卢本伟,3,130,5.4,2.651,2.871,1.024,0.25,1
佩奇,2,115,5.4,1.464,3.234,0.991,0.125,1
谢罪,2,239,5.4,2.686,1.356,0.937,0.583333333,1
割割,2,347,5.4,2.047,3.182,0.928,0.192307692,1
川建国,3,222,5.4,2.799,2.165,0.921,0,1
新宝岛,3,273,5.4,2.29,2.855,0.824,0,1
汤姆,2,81,5.4,2.419,2.785,0.818,0,1
鬼畜,2,90,5.4,2.617,2.619,0.8,0,1
完全一致,4,453,5.4,2.035,1.538,0.798,0,1
卢本伟,3,115,5.4,1.951,1.912,0.76,0,1
up,2,152,5.4,3.124,2.197,0.756,0,1
害怕,2,93,5.4,2.516,1.673,0.754,0.0625,1
skr,3,175,5.4,1.763,1.867,0.744,0.306451613,1
b站,2,126,5.4,2.005,3.285,0.738,0,1
硬币,2,249,5.4,2.015,2.567,0.735,0.025641026,1
up,2,133,5.4,2.512,2.267,0.72,0,1
坐等,2,90,5.4,1.386,1.336,0.718,0,1
炒饭,2,248,5.4,2.863,3.347,0.718,0,1
bgm,3,98,5.4,1.274,1.913,0.685,0,1
泪目,2,104,5.4,1.834,1.475,0.66,0.054545455,1
音乐区,3,223,5.4,2.139,2.464,0.649,0,1
黄晓明,3,29,5.4,1.561,2.78,0.644,0,1
bgm,3,55,5.4,1.714,2.164,0.643,0,1
填词,2,186,5.4,2.388,3.342,0.613,0,1
短裙,2,75,5.4,2.127,2.525,0.581,0.333333333,1
蔡徐坤,3,78,5.4,3.047,3.149,0.574,0,1
牛逼,2,71,5.4,2.804,1.641,0.571,1,1
猛男,2,130,5.4,1.647,2.878,0.561,1,1
新世界,3,79,5.4,1.459,1.277,0.556,0,1
右下角,3,47,5.4,1.386,2.916,0.547,0,1
马老师,3,42,5.4,1.698,2.58,0.545,0,1
鬼畜,2,75,5.4,1.942,1.78,0.54,0,1
字幕,2,64,5.4,2.285,2.222,0.538,0,1
朱广权,3,79,5.4,1.977,2.931,0.534,0,1
押韵,2,131,5.4,2.638,2.724,0.533,0.1,1
李云龙,3,58,5.4,2.752,3.418,0.528,0.033333333,1
up,2,155,5.4,3.038,2.183,0.525,0,1
表白,2,83,5.4,2.272,1.684,0.522,0,1
鬼畜,2,55,5.4,2.158,2.186,0.514,0.166666667,1
鬼畜,2,53,5.4,2.425,2.613,0.505,0,1
字幕,2,60,5.4,2.542,2.858,0.505,0,1
李云龙,3,146,5.4,1.837,3.023,0.5,0,1
填词,2,108,5.4,1.211,3.102,0.5,0,1
原唱,2,80,5.4,2.326,2.737,0.488,0,1
兽医,2,208,5.4,1.874,3.25,0.473,0,1
白嫖,2,130,5.4,2.584,2.563,0.448,1,1
硬核,2,66,5.4,1.303,2.094,0.433,0,1
鬼畜,2,42,5.4,2.912,2.215,0.43,0,1
卢本伟,3,76,5.4,1.839,2.66,0.429,0,1
川普,2,102,5.4,2.164,2.917,0.427,0,1
woc,3,50,5.4,1.213,1.594,0.425,0.105263158,1
cxk,3,104,5.4,2.558,2.458,0.423,0,1
猛男,2,28,5.4,1.348,1.685,0.415,0,1
百万填词,4,92,5.4,1.386,1.386,0.413,0,1
迪迦,2,40,5.4,2.069,1.507,0.412,0,1
van,3,64,5.4,1.643,2.155,0.4,0,1
牛逼,2,59,5.4,2.542,1.748,0.397,1,1
押韵,2,74,5.4,2.776,2.044,0.397,0,1
三连,2,85,5.4,2.648,2.253,0.39,0.25,1
炒饭,2,72,5.4,2.379,2.419,0.387,0,1
牛逼,2,73,5.4,1.671,1.552,0.379,0.236363636,1
琦玉,2,80,5.4,2.636,2.807,0.379,0,1
周姐,2,82,5.4,2.581,3.006,0.371,0,1
弹幕,2,120,5.4,2.171,2.873,0.37,0,1
弹幕,2,45,5.4,2.484,2.447,0.369,0,1
硬币,2,107,5.4,2.058,2.62,0.367,0.083333333,1
窃格瓦拉,4,44,5.4,1.386,2.064,0.361,0,1
替身,2,92,5.4,2.639,3.052,0.35,0,1
硬币,2,105,5.4,1.982,2.39,0.337,0,1
波澜,2,82,5.4,2.575,1.558,0.336,0,1
没有开挂,4,42,5.4,1.201,1.386,0.333,0,1
音乐区,3,82,5.4,2.484,2.382,0.333,0,1
周姐,2,37,5.4,1.956,2.607,0.333,0,1
g胖,2,72,5.4,2.425,2.694,0.329,0,1
猛男,2,49,5.4,2.142,2.799,0.327,0.333333333,1
b站,2,53,5.4,2.452,2.313,0.326,0,1
张冰心,3,30,5.4,1.332,2.043,0.323,0,1
up,2,51,5.4,2.084,1.984,0.323,0,1
原唱,2,51,5.4,1.385,1.245,0.321,0,1
鬼畜,2,47,5.4,2.874,2.453,0.32,0,1
弹幕,2,30,5.4,2.25,2.872,0.316,0,1
马云,2,80,5.4,2.552,3.265,0.315,0,1
韩红,2,65,5.4,2.043,3.276,0.311,0,1
倍速,2,45,5.4,1.914,3.102,0.304,0,1
giao,4,151,5.4,2.424,2.143,0.303,0.846153846,1
摩托,2,37,5.4,1.467,1.738,0.303,0,1
疯猴,2,285,5.4,2.822,3.066,0.302,0.034682081,1
原唱,2,35,5.4,1.647,2.524,0.301,0.2,1
bgm,3,229,5.4,2.368,2.499,0.298,0,1
神仙打架,4,62,5.4,1.311,2.095,0.284,0,1
b站,2,41,5.4,1.792,1.2,0.284,0,1
真香,2,48,5.4,2.205,1.946,0.274,0,1
品如,2,126,5.4,1.98,1.932,0.269,0,1
bgm,3,153,5.4,1.865,1.875,0.263,0,1
鬼畜,2,28,5.4,2.119,1.934,0.261,0.048780488,1
吴亦凡,3,112,5.4,1.748,1.878,0.255,0,1
弹幕,2,56,5.4,2.548,2.427,0.249,0,1
詹姆斯,3,41,5.4,1.427,2.246,0.244,0,1
核爆,2,155,5.4,2.531,2.051,0.239,0,1
牛逼,2,64,5.4,2.133,1.43,0.237,0.421052632,1
原版,2,289,5.4,2.156,3.054,0.236,0.4,1
天选之人,4,30,5.4,1.951,2.025,0.236,0,1
人才,2,31,5.4,1.494,1.241,0.231,1,1
papi,4,65,5.4,2.951,2.557,0.227,0,1
bgm,3,186,5.4,2.065,2.665,0.224,0,1
三连,2,25,5.4,2.095,1.608,0.222,0.125,1
dark,4,134,5.4,1.723,2.223,0.221,0.055555556,1
bgm,3,28,5.4,1.538,1.494,0.218,0,1
字幕,2,33,5.4,1.783,2.625,0.213,0,1
弹幕,2,30,5.4,1.894,2.67,0.212,0,1
硬币,2,26,5.4,1.997,1.863,0.206,0,1
papi,4,92,5.4,2.91,2.627,0.205,0,1
魔性,2,30,5.4,1.56,1.615,0.204,0.125,1
抖腿,2,16,5.4,1.332,1.386,0.2,0,1
rap,3,21,5.4,2.303,2.21,0.198,0,1
周淑怡,3,22,5.4,1.946,2.181,0.198,0,1
蒙药心脑方,5,85,5.4,2.302,2.799,0.197,0,1
van,3,42,5.4,2.369,2.27,0.197,0,1
无敌,2,28,5.4,1.61,1.677,0.194,0,1
卢本伟,3,57,5.4,1.398,2.22,0.189,0,1
up,2,40,5.4,2.686,1.717,0.186,0,1
抖音,2,61,5.4,2.718,2.124,0.185,0,1
字幕,2,28,5.4,2.274,2.045,0.177,0,1
原唱,2,25,5.4,1.442,1.946,0.177,0,1
up,2,24,5.4,1.792,1.725,0.176,0,1
音乐区,3,24,5.4,1.972,1.55,0.175,0,1
原曲,2,20,5.4,1.609,1.905,0.175,0,1
自宫,2,49,5.4,2.43,2.539,0.174,0,1
马了顶大,4,108,5.4,1.561,2.164,0.172,0,1
坤坤,2,20,5.4,1.561,2.025,0.172,0,1
波澜哥,3,64,5.4,2.487,3.19,0.166,0.318181818,1
弹幕,2,31,5.4,2.288,2.716,0.164,0,1
老番茄,3,26,5.4,2.369,1.946,0.161,0,1
投币,2,30,5.4,2.623,1.859,0.16,0,1
恶心,2,20,5.4,2.305,1.295,0.157,0,1
马云,2,20,5.4,2.098,1.972,0.157,0,1
投币,2,31,5.4,2.692,2.168,0.153,0.088235294,1
字幕,2,20,5.4,2.069,2.428,0.152,0,1
p图,2,14,5.4,1.367,1.609,0.151,0,1
牛逼,2,28,5.4,1.332,1.468,0.149,1,1
鬼畜,2,15,5.4,1.778,1.847,0.149,1,1
原版,2,82,5.4,1.696,2.44,0.146,0,1
葫芦娃,3,19,5.4,2.254,2.396,0.145,0,1
b站,2,20,5.4,2.232,2.428,0.142,0,1
斗鱼,2,32,5.4,1.332,1.889,0.142,0,1
这首歌,3,13,5.4,1.887,1.831,0.141,0,1
b站,2,14,5.4,1.295,1.561,0.141,0,1
投币,2,40,5.4,2.107,2.133,0.138,0,1
原唱,2,35,5.4,2.012,2.359,0.136,0,1
搬砖,2,20,5.4,2.307,2.303,0.135,0,1
rap,3,11,5.4,2.043,1.792,0.134,0,1
弹幕,2,12,5.4,1.667,1.56,0.132,0,1
踩点,2,41,5.4,1.767,2.095,0.132,0,1
马化腾,3,15,5.4,1.609,2.272,0.126,0,1
字幕,2,45,5.4,2.056,2.735,0.125,0,1
投币,2,26,5.4,1.618,1.332,0.119,0,1
坤坤,2,64,5.4,2.718,3.123,0.118,0,1
b站,2,16,5.4,1.475,2.441,0.117,0,1
超越妹妹,4,15,5.4,1.386,2.197,0.114,0,1
音效,2,14,5.4,1.376,2.079,0.113,0,1
潮男,2,11,5.4,1.242,2.043,0.113,0,1
cp,2,13,5.4,1.631,1.831,0.111,0,1
up主,3,10,5.4,1.332,1.946,0.11,0,1
莫名,2,24,5.4,1.609,2.548,0.109,0,1
up主,3,21,5.4,1.367,2.272,0.108,0,1
小米,2,17,5.4,1.887,2.205,0.105,0,1
bgm,3,15,5.4,1.332,1.748,0.104,0,1
鬼畜,2,21,5.4,2.201,2.369,0.104,0,1
原曲,2,19,5.4,1.648,2.119,0.104,0,1
鸡你太美,4,39,5.4,1.386,1.748,0.102,0,1
字幕,2,12,5.4,1.427,1.234,0.099,0,1
倍速,2,10,5.4,1.505,2.197,0.099,0,1
字幕,2,15,5.4,1.772,2.025,0.099,0,1
无敌,2,15,5.4,2.043,1.386,0.098,0.076923077,1
康纳,2,60,5.4,2.254,2.593,0.096,0,1
b站,2,8,5.4,1.792,1.792,0.095,0,1
投币,2,24,5.4,2.095,2.014,0.094,0,1
bgm,3,22,5.4,1.465,1.733,0.091,0,1
b站,2,13,5.4,1.581,1.906,0.091,0,1
自闭,2,45,5.4,2.415,1.287,0.091,0,1
up主,3,20,5.4,1.581,2.708,0.09,0,1
原曲,2,26,5.4,1.696,1.316,0.09,0,1
字幕,2,9,5.4,1.494,1.386,0.089,0,1
马老师,3,22,5.4,1.768,2.553,0.088,0,1
b站,2,13,5.4,1.667,1.255,0.088,0,1
投币,2,13,5.4,1.277,1.213,0.087,0.166666667,1
大佬,2,16,5.4,2.146,2.043,0.086,0.041666667,1
为国争光,4,23,5.4,2.528,1.567,0.086,0,1
up主,3,14,5.4,1.946,2.02,0.084,0,1
笑死,2,13,5.4,1.55,1.215,0.083,0,1
害怕,2,18,5.4,1.213,1.414,0.083,0,1
