Word,Num,Frequence,Mut,Freedom_L,Freedom_R,TF,IDF,TF-IDF,Mark,Rep,Den
初雪,2,166,5.6,2.949,4.464,0.002214042,4.451100681,0.009854923,1,0.0,0.0
初三,2,1264,5.6,5.459,5.892,0.016858728,3.571726626,0.060214768,1,0.04,0.001999466808850973
初二,2,585,5.5,6.281,5.682,0.007802497,3.905919536,0.030475925,1,0.04,0.0007331378299120235
出货,2,261,5.3,5.292,4.064,0.003481114,4.25551586,0.014813936,1,0.04,6.664889362836577e-05
抽搐,2,158,9.1,4.115,5.55,0.002107341,4.472420027,0.009424914,1,0.04,0.0032657957877899224
充钱,2,554,6.9,5.441,5.291,0.007389031,3.929524169,0.029035377,1,0.04,6.664889362836577e-05
充电,2,232,5.7,5.535,5.541,0.003094324,4.306461231,0.013325584,1,0.04,0.00013329778725673153
冲鸭,2,833,6.6,4.702,4.34,0.011110222,3.752651101,0.041692787,1,0.08,0.004732071447613969
冲冲,2,5019,6.7,2.533,2.487,0.066941421,2.973113435,0.199024439,1,1.0,0.09437483337776592
彳亍,2,4895,8.6,5.329,5.587,0.065287559,2.983975743,0.194816491,1,0.92,0.0018661690215942416
吃醋,2,257,7.3,4.298,5.238,0.003427764,4.262197446,0.014609805,1,0.0,0.0
吃瘪,2,158,7.1,5.083,5.892,0.002107341,4.472420027,0.009424914,1,0.0,0.0
城管,2,185,6.7,4.832,4.218,0.002467456,4.404304207,0.010867428,1,0.04,0.0007997867235403892
诚哥,2,725,5.8,4.649,4.126,0.009669761,3.812880531,0.036869643,1,0.0,0.0
丞相,2,563,8.3,6.105,5.507,0.00750907,3.922538048,0.029454611,1,0.0,0.0
撑住,2,160,7.2,4.366,3.977,0.002134016,4.466991276,0.009532632,1,0.04,6.664889362836577e-05
称霸,2,116,6.1,2.295,3.935,0.001547162,4.60563129,0.007125657,1,0.04,0.0001999466808850973
沉迷,2,116,6.2,5.41,4.849,0.001547162,4.60563129,0.007125657,1,0.04,0.00033324446814182886
撤硕,2,251,8.9,4.662,5.076,0.003347738,4.272416611,0.014302931,1,0.04,0.00013329778725673153
撤离,2,1288,7.0,2.181,5.61,0.017178831,3.563564234,0.061217866,1,0.08,0.0037989869368168488
屮屮,2,124,8.8,2.514,2.438,0.001653863,4.576907139,0.007569575,1,0.0,0.0
车车,2,1170,5.9,3.136,3.388,0.015604994,3.605260257,0.056260063,1,0.12,0.0001999466808850973
炒饭,2,2256,8.2,4.426,5.743,0.030089629,3.320285593,0.099906161,1,0.04,0.0004665422553985604
潮汕,2,215,9.6,5.411,3.78,0.002867584,4.339363401,0.01244349,1,0.04,6.664889362836577e-05
潮男,2,92,5.1,4.655,4.26,0.001227059,4.705334203,0.005773724,1,0.04,0.00033324446814182886
朝阳,2,126,6.4,4.453,4.961,0.001680538,4.570013431,0.00768008,1,0.04,0.003332444681418289
抄袭,2,149,9.6,5.452,5.435,0.001987303,4.497725893,0.008938342,1,0.04,0.00013329778725673153
颤音,2,167,5.7,5.257,4.897,0.002227379,4.44850787,0.009908515,1,0.0,0.0
差评,2,606,6.4,6.025,6.373,0.008082586,3.890628461,0.031446341,1,0.04,0.0005331911490269261
岔气,2,284,7.6,2.003,3.037,0.003787879,4.218972292,0.015980956,1,0.04,0.0003998933617701946
茶包,2,1675,5.8,4.113,2.012,0.022340482,3.449543137,0.077064457,1,0.0,0.0
侧脸,2,136,7.6,3.653,4.309,0.001813914,4.537096585,0.008229902,1,0.0,0.0
草草,2,11132,5.8,2.08,2.155,0.148474178,2.627204943,0.390072095,1,0.92,0.0011330311916822181
艸凸,2,122,5.5,4.6,2.055,0.001627187,4.58391204,0.007458884,1,0.0,0.0
艸艸,2,1092,7.4,3.696,3.973,0.014564661,3.63519699,0.052945411,1,0.04,6.664889362836577e-05
苍穹,2,742,8.5,2.632,3.774,0.0098965,3.802828338,0.037634691,1,0.04,6.664889362836577e-05
仓鼠,2,415,8.8,4.318,4.512,0.005535105,4.054723821,0.02244332,1,0.04,6.664889362836577e-05
灿烈,2,129,9.2,2.818,3.309,0.001720551,4.559873799,0.007845493,1,0.0,0.0
残影,2,117,5.7,3.578,4.502,0.001560499,4.601935144,0.007181317,1,0.04,0.0004665422553985604
参见,2,1079,6.5,6.182,5.656,0.014391272,3.640393396,0.052389891,1,0.04,0.004198880298587043
蔡碧,2,150,5.7,5.09,4.091,0.00200064,4.494840204,0.008992558,1,0.0,0.0
菜刀,2,107,5.3,4.158,4.897,0.001427123,4.640393396,0.006622414,1,0.04,0.00013329778725673153
踩点,2,1924,6.8,6.17,6.222,0.025661545,3.389386418,0.086976892,1,0.04,0.005398560383897627
彩虹,2,177,8.7,5.573,4.875,0.002360755,4.423397149,0.010442559,1,0.04,0.0009997334044254864
彩蛋,2,116,5.4,3.723,5.383,0.001547162,4.60563129,0.007125657,1,0.04,0.00013329778725673153
彩彩,2,127,6.7,2.45,2.343,0.001693875,4.566607182,0.007735263,1,0.0,0.0
补课,2,101,6.4,4.323,4.665,0.001347098,4.66521698,0.006284503,1,0.04,0.00013329778725673153
啵啵,2,124,9.9,2.313,2.304,0.001653863,4.576907139,0.007569575,1,0.04,0.0007331378299120235
伯爵,2,185,9.9,3.032,4.018,0.002467456,4.404304207,0.010867428,1,0.0,0.0
菠萝,2,224,9.2,4.327,4.931,0.002987623,4.321634634,0.012911414,1,0.04,0.0001999466808850973
菠菜,2,122,8.1,4.511,3.613,0.001627187,4.58391204,0.007458884,1,0.04,6.664889362836577e-05
波纹,2,88,6.4,4.023,3.407,0.001173709,4.724427145,0.005545102,1,0.04,6.664889362836577e-05
波澜,2,2426,8.0,6.246,3.763,0.032357021,3.288747375,0.106414068,1,0.04,0.0004665422553985604
冰心,2,651,5.8,4.388,5.101,0.008682778,3.859569556,0.033511788,1,0.04,0.004932018128499067
别走,2,725,5.1,4.083,4.993,0.009669761,3.812880531,0.036869643,1,0.04,0.0015995734470807784
别抢,2,104,5.1,2.553,4.523,0.001387111,4.652627853,0.006453709,1,0.0,0.0
别拿,2,1086,5.8,4.339,2.714,0.014484635,3.637587608,0.052689129,1,0.04,6.664889362836577e-05
憋笑,2,262,5.1,5.146,5.481,0.003494452,4.253861403,0.014864913,1,0.04,0.000866435617168755
表白,2,2149,5.0,6.965,7.298,0.028662505,3.341378692,0.095772285,1,0.04,0.0009997334044254864
便秘,2,151,7.6,3.989,5.191,0.002013978,4.491973564,0.009046735,1,0.04,6.664889362836577e-05
变脸,2,716,5.9,2.531,5.748,0.009549723,3.818297996,0.036463687,1,0.0,0.0
鞭尸,2,247,7.8,5.863,6.137,0.003294388,4.279365471,0.014097888,1,0.0,0.0
碧梨,2,223,8.0,4.264,4.286,0.002974285,4.323569133,0.012859527,1,0.04,6.664889362836577e-05
哔哩,2,4647,8.6,3.484,2.067,0.061979834,3.006551032,0.186345533,1,0.48,0.0010663822980538523
哔哔,2,178,5.3,3.385,2.927,0.002374093,4.420964121,0.01049578,1,0.04,6.664889362836577e-05
闭嘴,2,416,7.3,5.782,4.774,0.005548442,4.053681097,0.022491615,1,0.04,0.00013329778725673153
必胜,2,809,5.4,2.92,3.952,0.01079012,3.765332133,0.040628384,1,0.04,0.0007331378299120235
彼岸,2,398,9.8,4.701,2.126,0.005308365,4.072844256,0.021620145,1,0.0,0.0
蹦迪,2,296,8.9,5.955,5.615,0.00394793,4.201060702,0.016585494,1,0.04,0.0012663289789389496
崩坏,2,220,7.2,5.68,4.466,0.002934272,4.329424878,0.012703711,1,0.04,0.0001999466808850973
被删,2,85,5.7,3.68,2.336,0.001133696,4.7393187,0.005372947,1,0.04,0.0009330845107971208
倍速,2,3669,7.3,2.605,6.34,0.048935659,3.109151087,0.152148359,1,0.12,0.020327912556651558
背锅,2,106,6.4,2.886,4.718,0.001413786,4.644433374,0.006566234,1,0.0,0.0
贝爷,2,542,6.1,5.187,5.306,0.00722898,3.939017322,0.028475077,1,0.12,0.0001999466808850973
贝尔,2,146,5.9,4.36,4.36,0.00194729,4.506499817,0.008775461,1,0.04,0.0001999466808850973
北斋,2,333,8.3,3.456,3.315,0.004441421,4.150070685,0.018432212,1,0.0,0.0
爆蛋,2,346,5.4,5.735,3.815,0.00461481,4.133487677,0.019075261,1,0.0,0.0
暴躁,2,93,8.0,5.052,5.029,0.001240397,4.700689298,0.005830721,1,0.04,0.0001999466808850973
暴击,2,583,6.3,5.491,6.694,0.007775822,3.907404305,0.030383279,1,0.16,0.00173287123433751
暴毙,2,108,7.2,4.784,5.253,0.001440461,4.636390654,0.00667854,1,0.0,0.0
抱走,2,488,5.8,5.729,5.892,0.006508749,3.984508293,0.025934166,1,0.04,0.0001999466808850973
抱枕,2,151,8.7,2.269,5.326,0.002013978,4.491973564,0.009046735,1,0.04,6.664889362836577e-05
抱抱,2,153,5.6,3.87,4.329,0.002040653,4.486296431,0.009154974,1,0.04,0.00026659557451346307
报警,2,2860,6.2,2.67,2.124,0.03814554,3.217299294,0.122725619,1,0.04,0.0003998933617701946
宝具,2,105,5.8,4.674,5.021,0.001400448,4.648511286,0.006509999,1,0.04,6.664889362836577e-05
宝藏,2,377,5.9,4.269,5.578,0.005028276,4.096325352,0.020597453,1,0.08,0.004132231404958678
宝宝,2,1228,5.6,3.41,6.756,0.016378574,3.584265269,0.058705156,1,0.04,0.000599840042655292
棒棒,2,465,6.8,4.776,4.409,0.006201985,4.005431235,0.024841623,1,0.04,0.00026659557451346307
帮帮,2,88,7.2,3.842,2.333,0.001173709,4.724427145,0.005545102,1,0.04,0.00026659557451346307
拌饭,2,95,8.1,2.931,3.688,0.001267072,4.691545919,0.005944527,1,0.04,0.00013329778725673153
版权,2,113,5.2,4.713,4.825,0.001507149,4.6169123,0.006958375,1,0.04,6.664889362836577e-05
般若,2,114,5.3,2.678,3.971,0.001520487,4.613119311,0.007014186,1,0.0,0.0
般配,2,4607,7.3,5.18,5.558,0.061446329,3.010304681,0.184972173,1,0.0,0.0
拜登,2,371,6.1,3.892,3.717,0.00494825,4.103274212,0.020304027,1,0.04,0.0007997867235403892
白鼠,2,492,5.2,4.988,6.0,0.0065621,3.980970232,0.026123524,1,0.04,6.664889362836577e-05
白嫖,2,5298,6.7,6.934,3.559,0.070662612,2.949623232,0.208428082,1,0.24,0.001999466808850973
白莲,2,141,5.3,4.26,2.784,0.001880602,4.521528807,0.008503195,1,0.04,6.664889362836577e-05
白宫,2,334,5.4,5.141,4.915,0.004454759,4.148772345,0.01848178,1,0.0,0.0
吧唧,2,221,5.8,5.141,3.577,0.00294761,4.327464177,0.012755676,1,0.08,0.0001999466808850973
拔罐,2,81,7.7,5.119,4.878,0.001080346,4.760003299,0.005142449,1,0.0,0.0
拔刀,2,394,6.8,4.764,2.358,0.005255015,4.077220056,0.021425852,1,0.04,0.00013329778725673153
粑粑,2,325,9.9,4.599,5.722,0.00433472,4.160599552,0.018035036,1,0.04,0.00026659557451346307
巴巴,2,237,5.0,4.788,4.223,0.003161012,4.297240195,0.013583626,1,0.24,0.0004665422553985604
八嘎,2,855,5.2,3.308,2.102,0.011403649,3.741343387,0.042664967,1,0.04,0.0004665422553985604
熬夜,2,83,7.0,4.443,5.369,0.001107021,4.749537866,0.005257838,1,0.0,0.0
暗黑,2,141,5.1,5.01,4.443,0.001880602,4.521528807,0.008503195,1,0.08,0.0007331378299120235
艾伦,2,168,6.7,5.19,3.634,0.002240717,4.445930447,0.009962072,1,0.04,0.0001999466808850973
艾蕾,2,377,6.7,3.627,3.943,0.005028276,4.096325352,0.020597453,1,0.0,0.0
癌坤,2,94,5.7,4.914,4.785,0.001253735,4.696093546,0.005887655,1,0.0,0.0
哎呦,2,575,6.5,4.55,3.136,0.007669121,3.913394668,0.030012296,1,0.04,0.00026659557451346307
阿甘,2,80,5.2,4.61,2.452,0.001067008,4.765332133,0.005084648,1,0.0,0.0
zz,2,309,6.0,2.965,3.425,0.004121319,4.182455458,0.017237232,1,0.4,0.001199680085310584
xz,2,693,5.7,5.652,5.345,0.009242958,3.832457681,0.035423244,1,0.64,0.000866435617168755
up,2,13479,5.0,6.808,5.001,0.179777529,2.544127259,0.457376912,1,0.28,0.02126099706744868
UP,2,2124,6.4,6.669,4.291,0.028329065,3.346458217,0.094802033,1,0.28,0.02126099706744868
TV,2,217,5.5,2.543,5.142,0.002894259,4.335360658,0.012547659,1,0.32,0.001999466808850973
TM,2,2395,6.1,3.664,6.646,0.031943555,3.294330338,0.105232623,1,0.08,0.007398027192748601
sk,2,16042,5.2,4.682,2.208,0.213961801,2.468531568,0.52817146,1,0.16,0.004198880298587043
SK,2,581,5.1,5.014,3.161,0.007749146,3.908894167,0.030290593,1,0.16,0.004198880298587043
QQ,2,505,5.7,5.401,5.014,0.006735489,3.969666635,0.026737645,1,0.92,0.0010663822980538523
P图,2,256,5.4,3.823,5.518,0.003414426,4.263884028,0.014558716,1,0.0,0.0
OK,2,622,5.1,4.769,5.112,0.008295988,3.879329105,0.032182868,1,0.12,0.002532657957877899
NB,2,10516,5.8,5.162,5.921,0.140258216,2.651925278,0.371954308,1,0.96,0.050653159157557984
MV,2,346,5.1,6.016,2.322,0.00461481,4.133487677,0.019075261,1,0.12,0.002066115702479339
KK,2,660,6.6,2.814,2.075,0.008802817,3.853615692,0.033922673,1,0.92,0.0038656358304452144
JO,2,1178,5.3,3.771,3.715,0.015711694,3.602303347,0.056598289,1,0.32,0.014796054385497201
CC,2,550,5.8,3.797,2.685,0.007335681,3.932665553,0.028848779,1,0.92,0.004932018128499067
B站,2,3770,5.5,5.981,6.604,0.050282757,3.097360619,0.155743832,1,0.08,0.012330045321247667
99,2,11088,5.5,2.716,2.218,0.147887324,2.628924768,0.388784649,1,0.16,0.04985337243401759
77,2,4913,5.1,2.092,2.176,0.065527636,2.982382,0.195428441,1,0.92,0.041788856304985335
中国boy,5,118,6.2,4.618,4.776,0.001573837,4.59827019,0.007236928,0,0.04,6.664889362836577e-05
政治课代表,5,128,7.7,5.338,4.586,0.001707213,4.563227441,0.007790401,0,0.0,0.0
正能量又寸,5,160,7.2,4.129,4.3,0.002134016,4.466991276,0.009532632,0,0.0,0.0
真香王境泽,5,95,5.5,4.088,4.867,0.001267072,4.691545919,0.005944527,0,0.0,0.0
真香滑铲杀,5,94,5.5,4.233,3.408,0.001253735,4.696093546,0.005887655,0,0.0,0.0
真乃英雄也,5,321,5.5,2.786,4.336,0.00428137,4.16596128,0.017836022,0,0.0,0.0
这是原版吧,5,85,5.3,4.729,4.874,0.001133696,4.7393187,0.005372947,0,0.0,0.0
这就是原版,5,94,5.1,4.982,5.096,0.001253735,4.696093546,0.005887655,0,0.04,6.664889362836577e-05
暂停学表情,5,104,8.0,5.48,5.706,0.001387111,4.652627853,0.006453709,0,0.0,0.0
做错了什么,5,483,6.4,6.151,5.167,0.006442061,3.98897179,0.025697201,0,0.04,6.664889362836577e-05
走的很安详,5,112,7.9,2.262,4.533,0.001493811,4.620738708,0.006902512,0,0.0,0.0
自由的男人,5,582,5.1,3.744,5.511,0.007762484,3.908148597,0.030336941,0,0.04,0.00013329778725673153
自带bgm,5,107,5.1,5.002,3.119,0.001427123,4.640393396,0.006622414,0,0.04,6.664889362836577e-05
自带BGM,5,99,5.2,5.167,2.806,0.001320423,4.673817152,0.006171413,0,0.04,6.664889362836577e-05
逐渐忘记原,5,319,7.1,5.827,2.243,0.004254695,4.168667173,0.017736407,0,0.04,0.00026659557451346307
只有我一个,5,86,5.6,5.291,2.133,0.001147034,4.734297899,0.005430399,0,0.04,0.000599840042655292
支配的恐惧,5,84,9.6,4.837,5.11,0.001120359,4.744398226,0.005315427,0,0.04,6.664889362836577e-05
真正的石灰,5,539,5.5,3.161,5.639,0.007188967,3.941423392,0.028334763,0,0.0,0.0
这是人话吗,5,236,5.1,3.133,4.359,0.003147674,4.299068806,0.013532067,0,0.0,0.0
这个up主,5,145,5.3,5.659,5.317,0.001933952,4.509464296,0.008721088,0,0.0,0.0
这个bgm,5,154,5.6,5.117,5.043,0.002053991,4.483485454,0.009209037,0,0.04,0.000599840042655292
这个BGM,5,107,5.5,5.336,4.342,0.001427123,4.640393396,0.006622414,0,0.04,0.000599840042655292
这才是鬼畜,5,184,5.6,4.667,4.259,0.002454119,4.406645423,0.010814431,0,0.0,0.0
这才叫鬼畜,5,265,5.6,3.361,2.314,0.003534464,4.248935515,0.015017711,0,0.0,0.0
增加了害怕,5,96,5.9,3.994,2.777,0.00128041,4.687045417,0.006001339,0,0.0,0.0
怎么没弹幕,5,127,6.3,5.347,3.952,0.001693875,4.566607182,0.007735263,0,0.04,0.0001999466808850973
在座的各位,5,100,6.3,4.805,3.357,0.00133376,4.669495778,0.006227987,0,0.04,0.00033324446814182886
越来越离谱,5,1273,7.9,5.529,5.334,0.016978767,3.568647724,0.060591237,0,0.04,6.664889362836577e-05
语文课代表,5,561,7.7,6.345,5.313,0.007482394,3.924080836,0.02936152,0,0.0,0.0
愿天堂没有,5,106,5.7,4.744,4.411,0.001413786,4.644433374,0.006566234,0,0.0,0.0
原曲是什么,5,139,6.4,5.727,4.492,0.001853927,4.527689116,0.008394003,0,0.04,0.00013329778725673153
有什么关系,5,136,5.6,4.998,4.385,0.001813914,4.537096585,0.008229902,0,0.04,0.00013329778725673153
有梦想的人,5,80,5.4,4.03,4.292,0.001067008,4.765332133,0.005084648,0,0.0,0.0
有被冒犯到,5,308,5.6,3.615,5.962,0.004107981,4.183858672,0.017187213,0,0.04,6.664889362836577e-05
游ne娃子,5,184,6.4,3.935,4.653,0.002454119,4.406645423,0.010814431,0,0.0,0.0
油炸鸡米花,5,93,6.2,4.36,4.298,0.001240397,4.700689298,0.005830721,0,0.0,0.0
勇闯无人区,5,108,7.9,5.449,5.938,0.001440461,4.636390654,0.00667854,0,0.0,0.0
嘤嘤嘤许愿,5,225,6.2,4.755,4.562,0.00300096,4.319708713,0.012963274,0,0.0,0.0
英雄应不朽,5,250,8.0,4.989,4.995,0.0033344,4.27414343,0.014251705,0,0.0,0.0
英雄王许愿,5,122,6.2,2.242,4.488,0.001627187,4.58391204,0.007458884,0,0.0,0.0
又寸正能量,5,133,7.5,4.381,4.264,0.001773901,4.546712353,0.008065418,0,0.0,0.0
以卢氏为荣,5,323,7.2,2.467,3.997,0.004308045,4.163272141,0.017935565,0,0.0,0.0
已经忘记原,5,82,6.9,3.255,2.059,0.001093683,4.754739059,0.005200179,0,0.0,0.0
已介入调查,5,156,6.7,2.499,5.666,0.002080666,4.477917499,0.00931705,0,0.04,6.664889362836577e-05
一遍又一遍,5,82,5.2,3.193,4.414,0.001093683,4.754739059,0.005200179,0,0.12,0.0009997334044254864
也是司马脸,5,95,6.7,5.097,4.441,0.001267072,4.691545919,0.005944527,0,0.0,0.0
要笑死在这,5,80,5.1,2.952,2.366,0.001067008,4.765332133,0.005084648,0,0.04,0.0003998933617701946
许愿政哥哥,5,111,6.3,3.562,2.924,0.001480474,4.624599129,0.006846598,0,0.0,0.0
许愿玉藻前,5,334,6.3,4.077,3.407,0.004454759,4.148772345,0.01848178,0,0.0,0.0
许愿英雄王,5,199,6.4,5.28,3.159,0.002654183,4.372787156,0.011606176,0,0.0,0.0
许愿银老板,5,143,6.4,4.796,3.623,0.001907277,4.51545466,0.008612223,0,0.0,0.0
许愿星之海,5,81,6.4,3.992,3.183,0.001080346,4.760003299,0.005142449,0,0.0,0.0
许愿星辰肩,5,115,6.4,5.103,3.429,0.001533824,4.609359162,0.007069946,0,0.0,0.0
许愿小绵羊,5,223,6.4,5.288,3.278,0.002974285,4.323569133,0.012859527,0,0.0,0.0
许愿小火龙,5,247,6.4,5.032,3.619,0.003294388,4.279365471,0.014097888,0,0.0,0.0
许愿万世鞋,5,175,6.4,4.059,2.05,0.00233408,4.428304484,0.010336018,0,0.0,0.0
许愿万世腿,5,89,6.1,4.709,2.916,0.001187047,4.719574642,0.005602355,0,0.0,0.0
许愿万世肩,5,155,6.4,5.264,3.735,0.002067328,4.480692553,0.009263062,0,0.0,0.0
许愿铁马鞋,5,98,6.4,5.327,3.221,0.001307085,4.678181957,0.006114781,0,0.0,0.0
许愿铁马肩,5,116,6.4,4.981,3.815,0.001547162,4.60563129,0.007125657,0,0.0,0.0
许愿斯卡蒂,5,151,6.4,4.188,3.096,0.002013978,4.491973564,0.009046735,0,0.0,0.0
许愿水尼禄,5,80,6.3,3.979,2.925,0.001067008,4.765332133,0.005084648,0,0.0,0.0
许愿时光鞋,5,142,6.4,4.598,2.856,0.001893939,4.518481114,0.008557729,0,0.0,0.0
许愿时光肩,5,147,6.4,5.219,3.347,0.001960627,4.503555436,0.008829794,0,0.0,0.0
许愿上元节,5,510,6.4,5.852,4.503,0.006802177,3.965396252,0.026973326,0,0.0,0.0
许愿三神器,5,115,6.4,4.528,3.261,0.001533824,4.609359162,0.007069946,0,0.0,0.0
许愿启明星,5,1802,6.4,5.867,2.841,0.024034358,3.417821425,0.082145143,0,0.0,0.0
许愿女明星,5,191,6.4,5.594,2.856,0.002547482,4.390515923,0.01118476,0,0.0,0.0
许愿能天使,5,473,6.4,5.167,3.602,0.006308685,3.99803881,0.025222369,0,0.0,0.0
许愿氯化娜,5,85,6.4,3.592,3.461,0.001133696,4.7393187,0.005372947,0,0.0,0.0
许愿氯化钠,5,320,6.4,4.431,3.652,0.004268032,4.167312119,0.017786223,0,0.0,0.0
许愿律化娜,5,410,6.4,4.584,3.226,0.005468417,4.05997533,0.022201636,0,0.0,0.0
许愿恍惚套,5,320,5.5,5.699,3.652,0.004268032,4.167312119,0.017786223,0,0.0,0.0
许愿黄金杯,5,236,6.4,3.949,2.183,0.003147674,4.299068806,0.013532067,0,0.0,0.0
许愿大天狗,5,80,6.3,4.103,3.122,0.001067008,4.765332133,0.005084648,0,0.0,0.0
许愿不知火,5,204,5.5,4.224,3.252,0.002720871,4.362063291,0.01186861,0,0.0,0.0
许愿ssr,5,308,6.1,4.859,3.789,0.004107981,4.183858672,0.017187213,0,0.0,0.0
许愿cba,5,157,5.1,3.832,3.111,0.002094003,4.475160065,0.009371,0,0.0,0.0
辛苦了同志,5,131,7.5,3.261,3.696,0.001747226,4.55324322,0.007955544,0,0.0,0.0
辛苦了上香,5,128,5.6,4.153,4.806,0.001707213,4.563227441,0.007790401,0,0.0,0.0
谢谢马老师,5,342,7.1,4.268,4.379,0.00456146,4.138523032,0.018877706,0,0.0,0.0
笑梗不笑人,5,166,5.4,5.302,3.193,0.002214042,4.451100681,0.009854923,0,0.04,6.664889362836577e-05
笑的多开心,5,151,6.1,2.139,3.825,0.002013978,4.491973564,0.009046735,0,0.04,0.0001999466808850973
笑的肚子疼,5,84,6.2,4.389,5.193,0.001120359,4.744398226,0.005315427,0,0.04,0.00013329778725673153
笑得多开心,5,117,6.1,2.016,3.765,0.001560499,4.601935144,0.007181317,0,0.04,0.00013329778725673153
小哥哥好帅,5,102,6.7,2.736,4.221,0.001360435,4.660979927,0.006340962,0,0.0,0.0
想你了上香,5,99,5.7,2.329,4.524,0.001320423,4.673817152,0.006171413,0,0.0,0.0
想你了开哥,5,266,6.6,3.663,4.628,0.003547802,4.24730589,0.0150686,0,0.0,0.0
香香的口味,5,150,5.6,5.136,3.209,0.00200064,4.494840204,0.008992558,0,0.0,0.0
香肠还在吧,5,169,5.7,2.095,5.24,0.002254055,4.44336823,0.010015595,0,0.0,0.0
吓老子一跳,5,426,8.3,5.308,5.904,0.005681818,4.043389277,0.022973803,0,0.0,0.0
下次不一定,5,179,6.2,4.187,4.402,0.002387431,4.418544647,0.010548969,0,0.04,0.00013329778725673153
英语课代表,5,301,7.7,5.89,4.678,0.004014618,4.193810209,0.016836546,0,0.0,0.0
为什么这么,5,179,5.9,5.29,5.297,0.002387431,4.418544647,0.010548969,0,0.04,0.0010663822980538523
为什么没有,5,215,5.3,5.817,5.68,0.002867584,4.339363401,0.01244349,0,0.04,0.0005331911490269261
退出直播间,5,1175,6.5,5.734,6.517,0.015671682,3.60340983,0.056471492,0,0.04,0.000866435617168755
吐口痰再走,5,123,7.9,3.128,3.415,0.001640525,4.580395467,0.007514253,0,0.0,0.0
听了想打人,5,95,5.4,4.582,5.72,0.001267072,4.691545919,0.005944527,0,0.0,0.0
听到了蕾姆,5,91,6.5,4.636,3.51,0.001213722,4.710029324,0.005716665,0,0.0,0.0
太厉害了吧,5,101,5.1,4.874,4.851,0.001347098,4.66521698,0.006284503,0,0.04,0.00013329778725673153
太可爱了吧,5,95,5.4,4.673,3.986,0.001267072,4.691545919,0.005944527,0,0.04,0.00013329778725673153
太极天帝剑,5,112,5.7,2.139,3.295,0.001493811,4.620738708,0.006902512,0,0.0,0.0
太好听了吧,5,187,5.7,4.726,5.079,0.002494131,4.399659302,0.010973329,0,0.0,0.0
手机在震动,5,178,6.9,3.447,4.572,0.002374093,4.420964121,0.01049578,0,0.04,0.004465475873100507
视频不能p,5,119,6.1,4.445,2.358,0.001587175,4.594635906,0.007292489,0,0.0,0.0
十字架许愿,5,122,6.2,2.218,4.715,0.001627187,4.58391204,0.007458884,0,0.0,0.0
上香卢姥爷,5,169,6.0,4.597,4.038,0.002254055,4.44336823,0.010015595,0,0.0,0.0
上香卢本伟,5,197,5.9,5.046,3.96,0.002627507,4.377151961,0.011500999,0,0.0,0.0
上海zoo,5,149,5.5,4.093,3.155,0.001987303,4.497725893,0.008938342,0,0.0,0.0
三神器许愿,5,173,6.2,2.866,4.544,0.002307405,4.433267903,0.010229345,0,0.0,0.0
人类的本质,5,85,5.4,5.018,4.007,0.001133696,4.7393187,0.005372947,0,0.0,0.0
燃烧我的心,5,457,5.2,2.545,2.466,0.006095284,4.012951674,0.024460079,0,0.0,0.0
确认过眼神,5,121,7.0,5.228,3.29,0.00161385,4.587457321,0.007403467,0,0.04,0.00013329778725673153
乔碧萝警告,5,99,7.6,4.892,4.358,0.001320423,4.673817152,0.006171413,0,0.0,0.0
乔碧萝殿下,5,102,6.2,4.754,4.934,0.001360435,4.660979927,0.006340962,0,0.04,6.664889362836577e-05
千万调音师,5,164,5.7,5.182,5.944,0.002187367,4.456333207,0.009747635,0,0.0,0.0
奇怪的东西,5,217,7.9,2.841,5.685,0.002894259,4.335360658,0.012547659,0,0.04,0.0001999466808850973
女明星许愿,5,128,5.6,2.096,3.008,0.001707213,4.563227441,0.007790401,0,0.0,0.0
牛逼奥利给,5,92,6.1,5.107,4.482,0.001227059,4.705334203,0.005773724,0,0.0,0.0
你再骂反弹,5,100,5.0,3.479,3.917,0.00133376,4.669495778,0.006227987,0,0.0,0.0
